Date/Time,Electricity Total [kWh] (Hourly),Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly)
08/23 17:00:00,2.883940294,0.9280430969,0.5356914962,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.60E-02,1.35E-02,0.420322867,0.4130644946,0.5072376162
08/23 18:00:00,4.542557082,1.434620075,0.6047516823,0.00E+00,0.00E+00,0.3083932217,0.1156938536,0.4240870753,0.1156938536,0.1110606747,2.28E-02,0.3831542915,0.4484633687,0.5738593568
08/23 19:00:00,3.729934193,1.186332786,0.6176265801,0.00E+00,0.00E+00,9.63E-02,3.64E-02,0.1326255202,3.64E-02,0.2161180554,4.43E-02,0.315283879,0.4629023832,0.5857396254
08/23 20:00:00,4.712961574,1.575452858,0.5792191988,0.00E+00,0.00E+00,0.2573271037,9.72E-02,0.3545013807,9.72E-02,0.3692016558,7.57E-02,0.2821315539,0.4788163508,0.546236013
08/23 21:00:00,4.788555241,1.666945939,0.5308833397,0.00E+00,0.00E+00,0.2507690867,9.47E-02,0.3454769657,9.47E-02,0.4742590364,9.73E-02,0.2672219671,0.4676377589,0.4986701894
08/23 22:00:00,3.877723856,1.333316714,0.4549423657,0.00E+00,0.00E+00,0.196052882,7.41E-02,0.2701049721,7.41E-02,0.3541934206,7.26E-02,0.2166141894,0.4046805507,0.4270660123
08/23 23:00:00,2.965751788,1.004398971,0.3745316911,0.00E+00,0.00E+00,0.1408077556,5.32E-02,0.1939986314,5.32E-02,0.2461344594,5.05E-02,0.147046406,0.3516598685,0.3503076588
08/24 1057608:00:00,2.022086338,0.6693498476,0.2868843359,0.00E+00,0.00E+00,8.23E-02,3.12E-02,0.1134907758,3.12E-02,0.1260688435,2.59E-02,9.80E-02,0.2908762754,0.2668473714
08/24 1:00:00,1.555352291,0.5122625786,0.2468340839,0.00E+00,0.00E+00,4.01E-02,1.53E-02,5.54E-02,1.53E-02,7.50E-02,1.54E-02,8.36E-02,0.2678204297,0.2283853176
08/24 2:00:00,1.299890665,0.4231613723,0.2369546683,0.00E+00,0.00E+00,7.35E-03,2.81E-03,1.02E-02,2.81E-03,5.10E-02,1.05E-02,7.17E-02,0.2647152653,0.2187198007
08/24 3:00:00,1.249611021,0.4017858018,0.2395463094,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,6.42E-02,0.260989068,0.2215681203
08/24 4:00:00,1.308360205,0.4013002683,0.2690668704,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,7.36E-02,0.251130171,0.2517678098
08/24 5:00:00,1.667221804,0.4458880253,0.4049125636,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.40E-02,1.11E-02,8.55E-02,0.2802410873,0.3856082023
08/24 6:00:00,2.433224694,0.5795997519,0.6557022468,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.70E-02,1.79E-02,0.1358318516,0.323791018,0.6333979557
08/24 7:00:00,3.05806489,0.8201491701,0.7195692949,0.00E+00,0.00E+00,2.71E-02,1.02E-02,3.72E-02,1.02E-02,0.1530836004,3.14E-02,0.2092987193,0.3440522157,0.6958693145
08/24 8:00:00,3.035829079,0.7942462115,0.694535947,0.00E+00,0.00E+00,5.40E-02,1.97E-02,7.37E-02,1.97E-02,0.1200656159,2.46E-02,0.2699030143,0.2908762754,0.6744989825
08/24 9:00:00,3.10193549,0.8295701591,0.6341707317,0.00E+00,0.00E+00,0.1208882462,4.28E-02,0.1637350219,4.28E-02,6.00E-02,1.23E-02,0.3308547821,0.2475592319,0.6171176546
08/24 10:00:00,3.168682202,0.8926491973,0.5692454318,0.00E+00,0.00E+00,0.1616706341,5.79E-02,0.2195463635,5.79E-02,4.80E-02,9.85E-03,0.3467695201,0.2533814152,0.5517912946
08/24 11:00:00,3.413359847,1.008232408,0.5126372895,0.00E+00,0.00E+00,0.237349222,8.34E-02,0.3207520851,8.34E-02,4.80E-02,9.85E-03,0.3610693805,0.2534590443,0.4951778049
08/24 12:00:00,3.572096145,1.078360707,0.4682160257,0.00E+00,0.00E+00,0.3002009043,0.1054910801,0.4056919844,0.1054910801,4.80E-02,9.85E-03,0.3505273813,0.2491894433,0.4510506518
08/24 13:00:00,3.69866958,1.123196702,0.4441687671,0.00E+00,0.00E+00,0.3492136105,0.123779493,0.4729931034,0.123779493,4.80E-02,9.85E-03,0.3194454255,0.2578062745,0.4264098242
08/24 14:00:00,3.9381427,1.208375759,0.4194675676,0.00E+00,0.00E+00,0.4206487429,0.1478206178,0.5684693607,0.1478206178,4.80E-02,9.85E-03,0.2946315816,0.272322918,0.400708648
08/24 15:00:00,4.25781745,1.31136818,0.4246728,0.00E+00,0.00E+00,0.4782092291,0.1712014742,0.6494107033,0.1712014742,4.80E-02,9.85E-03,0.3015449841,0.2874605945,0.4048711241
08/24 16:00:00,4.503532623,1.403010404,0.460238553,0.00E+00,0.00E+00,0.4703989503,0.1725663417,0.6429652921,0.1725663417,5.10E-02,1.05E-02,0.3434604051,0.340015502,0.4368166409
08/24 17:00:00,4.745671099,1.497343497,0.5357451042,0.00E+00,0.00E+00,0.4155780106,0.1537223893,0.5693003999,0.1537223893,6.60E-02,1.35E-02,0.420322867,0.4130644946,0.5072912243
08/24 18:00:00,5.045225406,1.58819972,0.6051974836,0.00E+00,0.00E+00,0.4209350811,0.1567316396,0.5776667206,0.1567316396,0.1110606747,2.28E-02,0.3831542915,0.4484633687,0.574305158
08/24 19:00:00,4.866841596,1.532922822,0.6186819894,0.00E+00,0.00E+00,0.3478371699,0.1313783855,0.4792155554,0.1313783855,0.2161180554,4.43E-02,0.315283879,0.4629023832,0.5867950347
08/24 20:00:00,4.938554711,1.643757665,0.5801789661,0.00E+00,0.00E+00,0.306872729,0.1159334589,0.4228061879,0.1159334589,0.3692016558,7.57E-02,0.2821315539,0.4788163508,0.5471957804
08/24 21:00:00,4.886319061,1.696280112,0.5317253397,0.00E+00,0.00E+00,0.2720259576,0.1027851809,0.3748111385,0.1027851809,0.4742590364,9.73E-02,0.2672219671,0.4676377589,0.4995121894
08/24 22:00:00,3.986683787,1.366320226,0.4555841242,0.00E+00,0.00E+00,0.2203905151,8.27E-02,0.3031084839,8.27E-02,0.3541934206,7.26E-02,0.2166141894,0.4046805507,0.4277077709
08/24 23:00:00,3.055995247,1.03178685,0.3749560834,0.00E+00,0.00E+00,0.160964594,6.04E-02,0.2213865097,6.04E-02,0.2461344594,5.05E-02,0.147046406,0.3516598685,0.3507320511
08/25 1057632:00:00,2.128006552,0.7016679658,0.2870879084,0.00E+00,0.00E+00,0.1060110071,3.98E-02,0.1458088939,3.98E-02,0.1260688435,2.59E-02,9.80E-02,0.2908762754,0.2670509439
08/25 1:00:00,1.696429356,0.5553585154,0.2469418058,0.00E+00,0.00E+00,7.16E-02,2.69E-02,9.85E-02,2.69E-02,7.50E-02,1.54E-02,8.36E-02,0.2678204297,0.2284930395
08/25 2:00:00,1.488098063,0.4806277048,0.2370332096,0.00E+00,0.00E+00,4.92E-02,1.85E-02,6.76E-02,1.85E-02,5.10E-02,1.05E-02,7.17E-02,0.2647152653,0.218798342
08/25 3:00:00,1.408543771,0.4502926503,0.2396321101,0.00E+00,0.00E+00,3.53E-02,1.32E-02,4.85E-02,1.32E-02,5.10E-02,1.05E-02,6.42E-02,0.260989068,0.221653921
08/25 4:00:00,1.42388284,0.4368347283,0.2686768764,0.00E+00,0.00E+00,2.58E-02,9.70E-03,3.55E-02,9.70E-03,5.10E-02,1.05E-02,7.36E-02,0.251130171,0.2513778158
08/25 5:00:00,1.754558744,0.4728419662,0.4044390584,0.00E+00,0.00E+00,1.95E-02,7.42E-03,2.70E-02,7.42E-03,5.40E-02,1.11E-02,8.55E-02,0.2802410873,0.3851346971
08/25 6:00:00,2.656375606,0.6476028962,0.6559106466,0.00E+00,0.00E+00,4.93E-02,1.87E-02,6.80E-02,1.87E-02,8.70E-02,1.79E-02,0.1358318516,0.323791018,0.6336063555
08/25 7:00:00,3.338651227,0.9051376356,0.7209544146,0.00E+00,0.00E+00,8.92E-02,3.30E-02,0.1222291096,3.30E-02,0.1530836004,3.14E-02,0.2092987193,0.3440522157,0.6972544342
08/25 8:00:00,3.21154434,0.8471184378,0.6959350476,0.00E+00,0.00E+00,9.26E-02,3.40E-02,0.1265718903,3.40E-02,0.1200656159,2.46E-02,0.2699030143,0.2908762754,0.6758980832
08/25 9:00:00,3.16020504,0.8464704068,0.6354268053,0.00E+00,0.00E+00,0.1327318341,4.79E-02,0.1806352697,4.79E-02,6.00E-02,1.23E-02,0.3308547821,0.2475592319,0.6183737282
08/25 10:00:00,3.336015558,0.943419908,0.5703241024,0.00E+00,0.00E+00,0.1995774625,7.07E-02,0.2703170743,7.07E-02,4.80E-02,9.85E-03,0.3467695201,0.2533814152,0.5528699652
08/25 11:00:00,3.516334154,1.039079532,0.5135513406,0.00E+00,0.00E+00,0.2595915118,9.20E-02,0.3515992088,9.20E-02,4.80E-02,9.85E-03,0.3610693805,0.2534590443,0.4960918559
08/25 12:00:00,3.34053522,1.006680109,0.4689996809,0.00E+00,0.00E+00,0.2466067454,8.74E-02,0.3340113859,8.74E-02,4.80E-02,9.85E-03,0.3505273813,0.2491894433,0.451834307
08/25 13:00:00,3.426550843,1.039340099,0.4448691581,0.00E+00,0.00E+00,0.2873067168,0.1018297835,0.3891365003,0.1018297835,4.80E-02,9.85E-03,0.3194454255,0.2578062745,0.4271102152
08/25 14:00:00,3.114619772,0.9550366185,0.4200885581,0.00E+00,0.00E+00,0.23205709,8.31E-02,0.3151302204,8.31E-02,4.80E-02,9.85E-03,0.2946315816,0.272322918,0.4013296386
08/25 15:00:00,3.259260608,1.005020554,0.4252982751,0.00E+00,0.00E+00,0.2526265158,9.04E-02,0.3430630768,9.04E-02,4.80E-02,9.85E-03,0.3015449841,0.2874605945,0.4054965992
08/25 16:00:00,3.648766989,1.141603193,0.4609573702,0.00E+00,0.00E+00,0.2809733748,0.1005847063,0.3815580811,0.1005847063,5.10E-02,1.05E-02,0.3434604051,0.340015502,0.4375354582
08/25 17:00:00,3.090425047,0.9906358724,0.5366444935,0.00E+00,0.00E+00,4.58E-02,1.68E-02,6.26E-02,1.68E-02,6.60E-02,1.35E-02,0.420322867,0.4130644946,0.5081906136
08/25 18:00:00,3.226128435,1.031334485,0.6065042051,0.00E+00,0.00E+00,1.52E-02,5.62E-03,2.08E-02,5.62E-03,0.1110606747,2.28E-02,0.3831542915,0.4484633687,0.5756118796
08/25 19:00:00,4.627886496,1.458901098,0.6203767934,0.00E+00,0.00E+00,0.2940949826,0.111098849,0.4051938316,0.111098849,0.2161180554,4.43E-02,0.315283879,0.4629023832,0.5884898387
08/25 20:00:00,4.880879417,1.625526883,0.5811736672,0.00E+00,0.00E+00,0.2936142971,0.1109611087,0.4045754058,0.1109611087,0.3692016558,7.57E-02,0.2821315539,0.4788163508,0.5481904815
08/25 21:00:00,4.092005249,1.453148317,0.5325953271,0.00E+00,0.00E+00,9.56E-02,3.61E-02,0.1316793437,3.61E-02,0.4742590364,9.73E-02,0.2672219671,0.4676377589,0.5003821769
08/25 22:00:00,3.140715802,1.107436761,0.4562466796,0.00E+00,0.00E+00,3.21E-02,1.21E-02,4.42E-02,1.21E-02,0.3541934206,7.26E-02,0.2166141894,0.4046805507,0.4283703263
08/25 23:00:00,2.35822163,0.8181964513,0.3756012782,0.00E+00,0.00E+00,5.67E-03,2.13E-03,7.80E-03,2.13E-03,0.2461344594,5.05E-02,0.147046406,0.3516598685,0.3513772459
08/26 1057656:00:00,2.063645032,0.6818729612,0.2872943345,0.00E+00,0.00E+00,9.16E-02,3.44E-02,0.1260138893,3.44E-02,0.1260688435,2.59E-02,9.80E-02,0.2908762754,0.26725737
08/26 1:00:00,1.736087849,0.5667633306,0.2506178623,0.00E+00,0.00E+00,7.70E-02,2.89E-02,0.1059309451,2.89E-02,7.50E-02,1.54E-02,8.75E-02,0.2678204297,0.232169096
08/26 2:00:00,1.45885303,0.4709621359,0.239820459,0.00E+00,0.00E+00,4.01E-02,1.52E-02,5.53E-02,1.52E-02,5.10E-02,1.05E-02,7.43E-02,0.2647152653,0.2215855914
08/26 3:00:00,1.358117248,0.4335580779,0.2426348877,0.00E+00,0.00E+00,2.20E-02,8.38E-03,3.04E-02,8.38E-03,5.10E-02,1.05E-02,6.56E-02,0.260989068,0.2246566986
08/26 4:00:00,1.370140245,0.4176961022,0.2748078736,0.00E+00,0.00E+00,9.94E-03,3.78E-03,1.37E-02,3.78E-03,5.10E-02,1.05E-02,7.63E-02,0.251130171,0.257508813
08/26 5:00:00,1.765726761,0.4666914705,0.4227064619,0.00E+00,0.00E+00,1.21E-02,4.60E-03,1.67E-02,4.60E-03,5.40E-02,1.11E-02,8.96E-02,0.2802410873,0.4034021006
08/26 6:00:00,2.699382667,0.6391832757,0.6979470813,0.00E+00,0.00E+00,3.54E-02,1.35E-02,4.90E-02,1.35E-02,8.70E-02,1.79E-02,0.1464573723,0.323791018,0.6756427901
08/26 7:00:00,3.379938676,0.8953233902,0.7709523063,0.00E+00,0.00E+00,6.63E-02,2.49E-02,9.13E-02,2.49E-02,0.1530836004,3.14E-02,0.2304600981,0.3440522157,0.7472523259
08/26 8:00:00,3.255084223,0.8416455883,0.7470872056,0.00E+00,0.00E+00,6.46E-02,2.41E-02,8.87E-02,2.41E-02,0.1200656159,2.46E-02,0.3023403412,0.2908762754,0.7270502411
08/26 9:00:00,3.250252149,0.8631150937,0.6816217335,0.00E+00,0.00E+00,0.1115911408,4.07E-02,0.1522488621,4.07E-02,6.00E-02,1.23E-02,0.3758858766,0.2475592319,0.6645686564
08/26 10:00:00,3.439009073,0.9706806487,0.6094792672,0.00E+00,0.00E+00,0.1821046993,6.46E-02,0.2466615449,6.46E-02,4.80E-02,9.85E-03,0.3976857901,0.2533814152,0.59202513
08/26 11:00:00,3.56122398,1.05316343,0.5458326158,0.00E+00,0.00E+00,0.2306222256,8.26E-02,0.3131943053,8.26E-02,4.80E-02,9.85E-03,0.413558182,0.2534590443,0.5283731311
08/26 12:00:00,3.612847574,1.091182293,0.4968564102,0.00E+00,0.00E+00,0.272395498,9.83E-02,0.3707030257,9.83E-02,4.80E-02,9.85E-03,0.3983379257,0.2491894433,0.4796910363
08/26 13:00:00,3.736452457,1.135906392,0.4690564657,0.00E+00,0.00E+00,0.3248687547,0.1172459712,0.4421147259,0.1172459712,4.80E-02,9.85E-03,0.3630334929,0.2578062745,0.4512975228
08/26 14:00:00,3.820537174,1.172520473,0.4420426892,0.00E+00,0.00E+00,0.3617321623,0.1317563092,0.4934884715,0.1317563092,4.80E-02,9.85E-03,0.3337571851,0.272322918,0.4232837697
08/26 15:00:00,4.068890886,1.253137821,0.4473146669,0.00E+00,0.00E+00,0.4053800852,0.1487412564,0.5541213415,0.1487412564,4.80E-02,9.85E-03,0.3386039866,0.2874605945,0.427512991
08/26 16:00:00,4.430428258,1.377387093,0.4883265691,0.00E+00,0.00E+00,0.4253502086,0.1560738247,0.5814240333,0.1560738247,5.10E-02,1.05E-02,0.3793783531,0.340015502,0.4649046571
08/26 17:00:00,4.801867033,1.507410809,0.5702622056,0.00E+00,0.00E+00,0.3979816121,0.1460341417,0.5440157538,0.1460341417,6.60E-02,1.35E-02,0.4556748255,0.4130644946,0.5418083256
08/26 18:00:00,5.132513645,1.600672854,0.6505890813,0.00E+00,0.00E+00,0.4057018853,0.1501276255,0.5558295109,0.1501276255,0.1110606747,2.28E-02,0.4174646345,0.4484633687,0.6196967558
08/26 19:00:00,5.04351987,1.569285138,0.669611312,0.00E+00,0.00E+00,0.3499772448,0.1313558456,0.4813330904,0.1313558456,0.2161180554,4.43E-02,0.3495286606,0.4629023832,0.6377243573
08/26 20:00:00,5.133867486,1.687708849,0.6283567771,0.00E+00,0.00E+00,0.3140095156,0.1178924579,0.4319019735,0.1178924579,0.3692016558,7.57E-02,0.3169869521,0.4788163508,0.5953735914
08/26 21:00:00,5.090340243,1.748077507,0.5718633837,0.00E+00,0.00E+00,0.2842566712,0.1067449762,0.3910016473,0.1067449762,0.4742590364,9.73E-02,0.3028288531,0.4676377589,0.5396502334
08/26 22:00:00,4.059889878,1.380084326,0.4872960895,0.00E+00,0.00E+00,0.2090782869,7.95E-02,0.2885793495,7.95E-02,0.3541934206,7.26E-02,0.2449074239,0.4046805507,0.4594197362
08/26 23:00:00,3.077461074,1.032006736,0.3949475521,0.00E+00,0.00E+00,0.1492915329,5.68E-02,0.2060715379,5.68E-02,0.2461344594,5.05E-02,0.1625812638,0.3516598685,0.3707235198
08/27 1057680:00:00,2.105461465,0.6926810883,0.294534686,0.00E+00,0.00E+00,9.44E-02,3.59E-02,0.1302483281,3.59E-02,0.1260688435,2.59E-02,0.1045546652,0.2908762754,0.2744977216
08/27 1:00:00,1.66519236,0.5449594659,0.2507416335,0.00E+00,0.00E+00,6.09E-02,2.32E-02,8.41E-02,2.32E-02,7.50E-02,1.54E-02,8.75E-02,0.2678204297,0.2322928672
08/27 2:00:00,1.442029075,0.4657696401,0.2399087051,0.00E+00,0.00E+00,3.63E-02,1.38E-02,5.02E-02,1.38E-02,5.10E-02,1.05E-02,7.43E-02,0.2647152653,0.2216738375
08/27 3:00:00,1.360690084,0.4342915443,0.2427346992,0.00E+00,0.00E+00,2.26E-02,8.55E-03,3.11E-02,8.55E-03,5.10E-02,1.05E-02,6.56E-02,0.260989068,0.2247565101
08/27 4:00:00,1.347292298,0.4105959535,0.2750119639,0.00E+00,0.00E+00,4.80E-03,1.83E-03,6.62E-03,1.83E-03,5.10E-02,1.05E-02,7.63E-02,0.251130171,0.2577129033
08/27 5:00:00,1.760557865,0.4647250901,0.4233416661,0.00E+00,0.00E+00,1.07E-02,4.06E-03,1.47E-02,4.06E-03,5.40E-02,1.11E-02,8.96E-02,0.2802410873,0.4040373048
08/27 6:00:00,2.725052019,0.6461486564,0.6993982349,0.00E+00,0.00E+00,4.05E-02,1.54E-02,5.59E-02,1.54E-02,8.70E-02,1.79E-02,0.1464573723,0.323791018,0.6770939438
08/27 7:00:00,3.418264678,0.9060351399,0.772657874,0.00E+00,0.00E+00,7.43E-02,2.77E-02,0.101965235,2.77E-02,0.1530836004,3.14E-02,0.2304600981,0.3440522157,0.7489578935
08/27 8:00:00,3.366488498,0.8748366019,0.7487624642,0.00E+00,0.00E+00,8.93E-02,3.25E-02,0.1218527275,3.25E-02,0.1200656159,2.46E-02,0.3023403412,0.2908762754,0.7287254997
08/27 9:00:00,3.430920279,0.9179297042,0.683133906,0.00E+00,0.00E+00,0.1532057975,5.39E-02,0.2070634726,5.39E-02,6.00E-02,1.23E-02,0.3758858766,0.2475592319,0.6660808289
08/27 10:00:00,3.607747051,1.02176659,0.6107794885,0.00E+00,0.00E+00,0.2203109279,7.74E-02,0.2977474859,7.74E-02,4.80E-02,9.85E-03,0.3976857901,0.2533814152,0.5933253513
08/27 11:00:00,3.768437347,1.116394995,0.5469333381,0.00E+00,0.00E+00,0.2785365627,9.79E-02,0.3764258701,9.79E-02,4.80E-02,9.85E-03,0.413558182,0.2534590443,0.5294738534
08/27 12:00:00,3.907810025,1.181665886,0.4978033663,0.00E+00,0.00E+00,0.3412613307,0.1199252879,0.4611866186,0.1199252879,4.80E-02,9.85E-03,0.3983379257,0.2491894433,0.4806379924
08/27 13:00:00,4.013701868,1.22086229,0.469902196,0.00E+00,0.00E+00,0.3891343967,0.1379362272,0.5270706239,0.1379362272,4.80E-02,9.85E-03,0.3630334929,0.2578062745,0.4521432531
08/27 14:00:00,4.12966268,1.267283072,0.442798304,0.00E+00,0.00E+00,0.4331682803,0.15508279,0.5882510703,0.15508279,4.80E-02,9.85E-03,0.3337571851,0.272322918,0.4240393845
08/27 15:00:00,4.469192177,1.376138822,0.4480772097,0.00E+00,0.00E+00,0.4986078826,0.1785144595,0.6771223421,0.1785144595,4.80E-02,9.85E-03,0.3386039866,0.2874605945,0.4282755339
08/27 16:00:00,4.767795826,1.480373435,0.4891977965,0.00E+00,0.00E+00,0.5016704615,0.1827399134,0.6844103749,0.1827399134,5.10E-02,1.05E-02,0.3793783531,0.340015502,0.4657758845
08/27 17:00:00,5.056461042,1.584637637,0.5713484357,0.00E+00,0.00E+00,0.4544673732,0.1667752081,0.6212425812,0.1667752081,6.60E-02,1.35E-02,0.4556748255,0.4130644946,0.5428945558
08/27 18:00:00,5.290148415,1.647841403,0.6518841479,0.00E+00,0.00E+00,0.4393314477,0.1636666131,0.6029980607,0.1636666131,0.1110606747,2.28E-02,0.4174646345,0.4484633687,0.6209918223
08/27 19:00:00,5.117663738,1.590907102,0.6709436123,0.00E+00,0.00E+00,0.36498583,0.1379692236,0.5029550537,0.1379692236,0.2161180554,4.43E-02,0.3495286606,0.4629023832,0.6390566576
08/27 20:00:00,5.106106111,1.678156898,0.6295771294,0.00E+00,0.00E+00,0.3060037928,0.1163462302,0.422350023,0.1163462302,0.3692016558,7.57E-02,0.3169869521,0.4788163508,0.5965939437
08/27 21:00:00,4.971271409,1.710650079,0.5729306465,0.00E+00,0.00E+00,0.2557503183,9.78E-02,0.3535742193,9.78E-02,0.4742590364,9.73E-02,0.3028288531,0.4676377589,0.5407174962
08/27 22:00:00,3.995104546,1.359704347,0.4881136473,0.00E+00,0.00E+00,0.1939788172,7.42E-02,0.2681993702,7.42E-02,0.3541934206,7.26E-02,0.2449074239,0.4046805507,0.460237294
08/27 23:00:00,3.004428095,1.009311663,0.3954849989,0.00E+00,0.00E+00,0.1326191137,5.08E-02,0.183376465,5.08E-02,0.2461344594,5.05E-02,0.1625812638,0.3516598685,0.3712609666
08/28 1057704:00:00,2.029278788,0.6692291305,0.2947836643,0.00E+00,0.00E+00,7.72E-02,2.96E-02,0.1067963703,2.96E-02,0.1260688435,2.59E-02,0.1045546652,0.2908762754,0.2747466998
08/28 1:00:00,1.564885324,0.5148936783,0.2472750537,0.00E+00,0.00E+00,4.19E-02,1.61E-02,5.80E-02,1.61E-02,7.50E-02,1.54E-02,8.36E-02,0.2678204297,0.2288262874
08/28 2:00:00,1.344218182,0.4364950049,0.2372689392,0.00E+00,0.00E+00,1.70E-02,6.51E-03,2.35E-02,6.51E-03,5.10E-02,1.05E-02,7.17E-02,0.2647152653,0.2190340716
08/28 3:00:00,1.250314988,0.4017858018,0.2398982928,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,6.42E-02,0.260989068,0.2219201037
08/28 4:00:00,1.309127876,0.4013002683,0.2694507061,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,7.36E-02,0.251130171,0.2521516455
08/28 5:00:00,1.671204957,0.4458880253,0.40690414,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.40E-02,1.11E-02,8.55E-02,0.2802410873,0.3875997787
08/28 6:00:00,2.443235285,0.5795997519,0.6607075422,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.70E-02,1.79E-02,0.1358318516,0.323791018,0.6384032511
08/28 7:00:00,3.070336051,0.8201855845,0.7255913326,0.00E+00,0.00E+00,2.70E-02,1.03E-02,3.73E-02,1.03E-02,0.1530836004,3.14E-02,0.2092987193,0.3440522157,0.7018913522
08/28 8:00:00,3.004428299,0.7809273181,0.700450187,0.00E+00,0.00E+00,4.40E-02,1.64E-02,6.04E-02,1.64E-02,0.1200656159,2.46E-02,0.2699030143,0.2908762754,0.6804132225
08/28 9:00:00,2.969047052,0.7853175316,0.6394816661,0.00E+00,0.00E+00,8.74E-02,3.21E-02,0.1194823945,3.21E-02,6.00E-02,1.23E-02,0.3308547821,0.2475592319,0.622428589
08/28 10:00:00,2.981618268,0.8323666398,0.5738050859,0.00E+00,0.00E+00,0.1167236468,4.25E-02,0.159263806,4.25E-02,4.80E-02,9.85E-03,0.3467695201,0.2533814152,0.5563509487
08/28 11:00:00,3.181522451,0.9342145928,0.5165010551,0.00E+00,0.00E+00,0.1808428866,6.59E-02,0.2467342695,6.59E-02,4.80E-02,9.85E-03,0.3610693805,0.2534590443,0.4990415704
08/28 12:00:00,3.268438841,0.9825128106,0.4715361658,0.00E+00,0.00E+00,0.2271069014,8.27E-02,0.3098440876,8.27E-02,4.80E-02,9.85E-03,0.3505273813,0.2491894433,0.4543707919
08/28 13:00:00,3.369519402,1.019854233,0.4471449884,0.00E+00,0.00E+00,0.2709463566,9.87E-02,0.3696506349,9.87E-02,4.80E-02,9.85E-03,0.3194454255,0.2578062745,0.4293860455
08/28 14:00:00,3.467719461,1.061360731,0.4221182738,0.00E+00,0.00E+00,0.308313283,0.1131410499,0.421454333,0.1131410499,4.80E-02,9.85E-03,0.2946315816,0.272322918,0.4033593543
08/28 15:00:00,3.718595882,1.143792671,0.4273513827,0.00E+00,0.00E+00,0.3524859271,0.1293492673,0.4818351944,0.1293492673,4.80E-02,9.85E-03,0.3015449841,0.2874605945,0.4075497068
08/28 16:00:00,4.096344601,1.276282713,0.4632998817,0.00E+00,0.00E+00,0.3767988671,0.1394387343,0.5162376014,0.1394387343,5.10E-02,1.05E-02,0.3434604051,0.340015502,0.4398779696
08/28 17:00:00,4.421693086,1.395907135,0.539583883,0.00E+00,0.00E+00,0.3414881349,0.1263759034,0.4678640383,0.1263759034,6.60E-02,1.35E-02,0.420322867,0.4130644946,0.5111300031
08/28 18:00:00,4.749454653,1.494781782,0.6097289635,0.00E+00,0.00E+00,0.3520970401,0.1321517421,0.4842487822,0.1321517421,0.1110606747,2.28E-02,0.3831542915,0.4484633687,0.5788366379
08/28 19:00:00,4.646284159,1.462585845,0.623303182,0.00E+00,0.00E+00,0.2962890845,0.1125894938,0.4088785783,0.1125894938,0.2161180554,4.43E-02,0.315283879,0.4629023832,0.5914162273
08/28 20:00:00,4.706679396,1.570118402,0.5843876482,0.00E+00,0.00E+00,0.2526083571,9.66E-02,0.3491669251,9.66E-02,0.3692016558,7.57E-02,0.2821315539,0.4788163508,0.5514044625
08/28 21:00:00,4.667396427,1.626938611,0.5354239286,0.00E+00,0.00E+00,0.2209797659,8.45E-02,0.3054696377,8.45E-02,0.4742590364,9.73E-02,0.2672219671,0.4676377589,0.5032107783
08/28 22:00:00,3.755886134,1.293811775,0.4584097124,0.00E+00,0.00E+00,0.1668055411,6.38E-02,0.2306000331,6.38E-02,0.3541934206,7.26E-02,0.2166141894,0.4046805507,0.4305333591
08/28 23:00:00,2.855434969,0.9691821354,0.3768262715,0.00E+00,0.00E+00,0.1148463914,4.39E-02,0.1587817954,4.39E-02,0.2461344594,5.05E-02,0.147046406,0.3516598685,0.3526022392
08/29 1057728:00:00,1.91208693,0.6350633414,0.2879733191,0.00E+00,0.00E+00,5.73E-02,2.19E-02,7.92E-02,2.19E-02,0.1260688435,2.59E-02,9.80E-02,0.2908762754,0.2679363546
08/29 1:00:00,1.478421025,0.4884357773,0.2473944569,0.00E+00,0.00E+00,2.28E-02,8.73E-03,3.16E-02,8.73E-03,7.50E-02,1.54E-02,8.36E-02,0.2678204297,0.2289456906
