Date/Time,Electricity Total [kWh] (Hourly),Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly)
08/24 19:00:00,5.274724357,1.657957651,0.618680652,0.00E+00,0.00E+00,0.440063114,0.164187271,0.604250384,0.164187271,0.216118055,4.43E-02,0.315283879,0.462902383,0.586793697
08/24 20:00:00,5.179294133,1.717212597,0.580177715,0.00E+00,0.00E+00,0.359923629,0.136337491,0.496261119,0.136337491,0.369201656,7.57E-02,0.282131554,0.478816351,0.54719453
08/24 21:00:00,5.018869368,1.736540447,0.531723673,0.00E+00,0.00E+00,0.300538456,0.114533017,0.415071473,0.114533017,0.474259036,9.73E-02,0.267221967,0.467637759,0.499510523
08/24 22:00:00,3.991384174,1.367379763,0.455582451,0.00E+00,0.00E+00,0.21985968,8.43E-02,0.304168021,8.43E-02,0.354193421,7.26E-02,0.216614189,0.404680551,0.427706098
08/24 23:00:00,2.944480485,0.997440221,0.374954127,0.00E+00,0.00E+00,0.135175427,5.19E-02,0.187039881,5.19E-02,0.246134459,5.05E-02,0.147046406,0.351659869,0.350730095
08/25 1057632:00:00,1.915345997,0.636570292,0.287083776,0.00E+00,0.00E+00,5.83E-02,2.24E-02,8.07E-02,2.24E-02,0.126068843,2.59E-02,9.80E-02,0.290876275,0.267046811
08/25 1:00:00,1.463163346,0.4840395,0.246936091,0.00E+00,0.00E+00,1.96E-02,7.54E-03,2.72E-02,7.54E-03,7.50E-02,1.54E-02,8.36E-02,0.26782043,0.228487325
08/25 2:00:00,1.267628132,0.413001471,0.237473132,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,7.17E-02,0.264715265,0.219238264
08/25 3:00:00,1.252110693,0.401785802,0.240807006,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,6.42E-02,0.260989068,0.222828817
08/25 4:00:00,1.311386877,0.401300268,0.270577749,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,7.36E-02,0.251130171,0.253278689
08/25 5:00:00,1.672448396,0.445888025,0.407511823,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.40E-02,1.11E-02,8.55E-02,0.280241087,0.388207461
08/25 6:00:00,2.441448693,0.579599752,0.659815181,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.70E-02,1.79E-02,0.135831852,0.323791018,0.63751089
08/25 7:00:00,2.944146865,0.782908526,0.723551892,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1530836,3.14E-02,0.209298719,0.344052216,0.699851912
08/25 8:00:00,2.804694187,0.720546548,0.699369849,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.120065616,2.46E-02,0.269903014,0.290876275,0.679332885
08/25 9:00:00,2.573396172,0.665835137,0.636950049,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-02,1.23E-02,0.330854782,0.247559232,0.619896972
08/25 10:00:00,3.033770304,0.851055855,0.570332753,0.00E+00,0.00E+00,0.132349124,4.56E-02,0.177953021,4.56E-02,4.80E-02,9.85E-03,0.34676952,0.253381415,0.552878616
08/25 11:00:00,3.312390572,0.977408168,0.513549011,0.00E+00,0.00E+00,0.216837599,7.31E-02,0.289927844,7.31E-02,4.80E-02,9.85E-03,0.36106938,0.253459044,0.496089526
08/25 12:00:00,3.689091279,1.115426539,0.468998822,0.00E+00,0.00E+00,0.333007802,0.109750014,0.442757816,0.109750014,4.80E-02,9.85E-03,0.350527381,0.249189443,0.451833448
08/25 13:00:00,4.112649567,1.252609354,0.444869251,0.00E+00,0.00E+00,0.454258311,0.148147444,0.602405755,0.148147444,4.80E-02,9.85E-03,0.319445426,0.257806274,0.427110308
08/25 14:00:00,4.750509669,1.462438362,0.420088949,0.00E+00,0.00E+00,0.625748064,0.1967839,0.822531964,0.1967839,4.80E-02,9.85E-03,0.294631582,0.272322918,0.40133003
08/25 15:00:00,5.324538495,1.643876464,0.425299916,0.00E+00,0.00E+00,0.742748665,0.239170322,0.981918987,0.239170322,4.80E-02,9.85E-03,0.301544984,0.287460595,0.40549824
08/25 16:00:00,5.653677531,1.75948119,0.46095972,0.00E+00,0.00E+00,0.74758533,0.251850749,0.999436078,0.251850749,5.10E-02,1.05E-02,0.343460405,0.340015502,0.437537808
08/25 17:00:00,6.096743161,1.914197299,0.536651804,0.00E+00,0.00E+00,0.733653832,0.252500369,0.986154202,0.252500369,6.60E-02,1.35E-02,0.420322867,0.413064495,0.508197924
08/25 18:00:00,5.544706168,1.741893903,0.606266435,0.00E+00,0.00E+00,0.538389327,0.192971577,0.731360903,0.192971577,0.111060675,2.28E-02,0.383154292,0.448463369,0.57537411
08/25 19:00:00,4.857271781,1.52989983,0.619770679,0.00E+00,0.00E+00,0.347464463,0.128728102,0.476192564,0.128728102,0.216118055,4.43E-02,0.315283879,0.462902383,0.587883724
08/25 20:00:00,5.311742249,1.757300882,0.581172702,0.00E+00,0.00E+00,0.389818627,0.146530778,0.536349405,0.146530778,0.369201656,7.57E-02,0.282131554,0.478816351,0.548189516
08/25 21:00:00,5.184513503,1.786749721,0.532599371,0.00E+00,0.00E+00,0.337482816,0.127797932,0.465280748,0.127797932,0.474259036,9.73E-02,0.267221967,0.467637759,0.500386221
08/25 22:00:00,4.142386057,1.413210971,0.456251313,0.00E+00,0.00E+00,0.253461424,9.65E-02,0.349999229,9.65E-02,0.354193421,7.26E-02,0.216614189,0.404680551,0.428374959
08/25 23:00:00,3.146005007,1.058808746,0.375397828,0.00E+00,0.00E+00,0.179875497,6.85E-02,0.248408406,6.85E-02,0.246134459,5.05E-02,0.147046406,0.351659869,0.351173796
08/26 1057656:00:00,2.105229157,0.694378079,0.287295348,0.00E+00,0.00E+00,0.100133222,3.84E-02,0.138519007,3.84E-02,0.126068843,2.59E-02,9.80E-02,0.290876275,0.267258383
08/26 1:00:00,1.648512927,0.539910287,0.250615488,0.00E+00,0.00E+00,5.72E-02,2.19E-02,7.91E-02,2.19E-02,7.50E-02,1.54E-02,8.75E-02,0.26782043,0.232166722
08/26 2:00:00,1.346090593,0.436553711,0.239818242,0.00E+00,0.00E+00,1.51E-02,5.81E-03,2.09E-02,5.81E-03,5.10E-02,1.05E-02,7.43E-02,0.264715265,0.221583375
08/26 3:00:00,1.259556025,0.403151207,0.24314697,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,6.56E-02,0.260989068,0.22516878
08/26 4:00:00,1.327443121,0.403971426,0.275920292,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,7.63E-02,0.251130171,0.258621232
08/26 5:00:00,1.715796534,0.449984721,0.425087544,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.40E-02,1.11E-02,8.96E-02,0.280241087,0.405783182
08/26 6:00:00,2.545980288,0.590225273,0.701455458,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.70E-02,1.79E-02,0.146457372,0.323791018,0.679151167
08/26 7:00:00,3.086628371,0.804069905,0.773631266,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1530836,3.14E-02,0.230460098,0.344052216,0.749931286
08/26 8:00:00,2.966870442,0.752983874,0.74802065,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.120065616,2.46E-02,0.302340341,0.290876275,0.727983686
08/26 9:00:00,2.934437801,0.766439369,0.6816532,0.00E+00,0.00E+00,4.08E-02,1.48E-02,5.56E-02,1.48E-02,6.00E-02,1.23E-02,0.375885877,0.247559232,0.664600123
08/26 10:00:00,3.157129952,0.884240807,0.609477447,0.00E+00,0.00E+00,0.11824948,4.20E-02,0.160221703,4.20E-02,4.80E-02,9.85E-03,0.39768579,0.253381415,0.59202331
08/26 11:00:00,3.37475558,0.99630725,0.545831149,0.00E+00,0.00E+00,0.189640165,6.67E-02,0.256338125,6.67E-02,4.80E-02,9.85E-03,0.413558182,0.253459044,0.528371665
08/26 12:00:00,3.671201031,1.110378474,0.496855174,0.00E+00,0.00E+00,0.290801007,9.91E-02,0.389899207,9.91E-02,4.80E-02,9.85E-03,0.398337926,0.249189443,0.4796898
08/26 13:00:00,4.013860175,1.223023446,0.469055685,0.00E+00,0.00E+00,0.395900805,0.133330975,0.52923178,0.133330975,4.80E-02,9.85E-03,0.363033493,0.257806274,0.451296742
08/26 14:00:00,4.490947191,1.381873244,0.442037055,0.00E+00,0.00E+00,0.528695073,0.174146169,0.702841243,0.174146169,4.80E-02,9.85E-03,0.333757185,0.272322918,0.423278135
08/26 15:00:00,5.300799134,1.637780324,0.447311913,0.00E+00,0.00E+00,0.712009455,0.226754389,0.938763845,0.226754389,4.80E-02,9.85E-03,0.338603987,0.287460595,0.427510237
08/26 16:00:00,5.794253415,1.801015403,0.48832312,0.00E+00,0.00E+00,0.7560372,0.249015143,1.005052343,0.249015143,5.10E-02,1.05E-02,0.379378353,0.340015502,0.464901208
08/26 17:00:00,6.452720211,2.017853974,0.570258855,0.00E+00,0.00E+00,0.788813668,0.26564525,1.054458918,0.26564525,6.60E-02,1.35E-02,0.455674826,0.413064495,0.541804975
08/26 18:00:00,6.332676526,1.970494673,0.65058995,0.00E+00,0.00E+00,0.684848392,0.240802939,0.925651331,0.240802939,0.111060675,2.28E-02,0.417464634,0.448463369,0.619697624
08/26 19:00:00,5.907637123,1.834610182,0.669611502,0.00E+00,0.00E+00,0.547132609,0.199525525,0.746658134,0.199525525,0.216118055,4.43E-02,0.349528661,0.462902383,0.637724547
08/26 20:00:00,5.658141854,1.847846744,0.628357035,0.00E+00,0.00E+00,0.43026034,0.161779529,0.592039869,0.161779529,0.369201656,7.57E-02,0.316986952,0.478816351,0.595373849
08/26 21:00:00,5.459175153,1.860703879,0.57186321,0.00E+00,0.00E+00,0.365951701,0.137676318,0.503628019,0.137676318,0.474259036,9.73E-02,0.302828853,0.467637759,0.53965006
08/26 22:00:00,4.328560612,1.462074731,0.487296213,0.00E+00,0.00E+00,0.268320849,0.102248905,0.370569754,0.102248905,0.354193421,7.26E-02,0.244907424,0.404680551,0.459419859
08/26 23:00:00,3.223365768,1.076436809,0.394946934,0.00E+00,0.00E+00,0.181081921,6.94E-02,0.250501611,6.94E-02,0.246134459,5.05E-02,0.162581264,0.351659869,0.370722901
08/27 1057680:00:00,2.120037676,0.697070353,0.294533456,0.00E+00,0.00E+00,9.73E-02,3.73E-02,0.134637593,3.73E-02,0.126068843,2.59E-02,0.104554665,0.290876275,0.274496491
08/27 1:00:00,1.635387356,0.535836027,0.250739833,0.00E+00,0.00E+00,5.42E-02,2.08E-02,7.50E-02,2.08E-02,7.50E-02,1.54E-02,8.75E-02,0.26782043,0.232291066
08/27 2:00:00,1.407771515,0.455275325,0.239907896,0.00E+00,0.00E+00,2.87E-02,1.10E-02,3.97E-02,1.10E-02,5.10E-02,1.05E-02,7.43E-02,0.264715265,0.221673029
08/27 3:00:00,1.306281651,0.41766195,0.242734411,0.00E+00,0.00E+00,1.05E-02,4.02E-03,1.45E-02,4.02E-03,5.10E-02,1.05E-02,6.56E-02,0.260989068,0.224756222
08/27 4:00:00,1.32562454,0.403971426,0.275011002,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.10E-02,1.05E-02,7.63E-02,0.251130171,0.257711941
08/27 5:00:00,1.712481141,0.449984721,0.423429847,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.40E-02,1.11E-02,8.96E-02,0.280241087,0.404125486
08/27 6:00:00,2.54316338,0.590225273,0.700047004,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.70E-02,1.79E-02,0.146457372,0.323791018,0.677742713
08/27 7:00:00,3.222744912,0.845497163,0.773825908,0.00E+00,0.00E+00,2.99E-02,1.15E-02,4.14E-02,1.15E-02,0.1530836,3.14E-02,0.230460098,0.344052216,0.750125927
08/27 8:00:00,3.129620355,0.802213015,0.748781036,0.00E+00,0.00E+00,3.56E-02,1.36E-02,4.92E-02,1.36E-02,0.120065616,2.46E-02,0.302340341,0.290876275,0.728744072
08/27 9:00:00,3.221069442,0.853234196,0.683132534,0.00E+00,0.00E+00,0.104310181,3.81E-02,0.142367965,3.81E-02,6.00E-02,1.23E-02,0.375885877,0.247559232,0.666079457
08/27 10:00:00,3.558661135,1.006901129,0.610778634,0.00E+00,0.00E+00,0.209857646,7.30E-02,0.282882025,7.30E-02,4.80E-02,9.85E-03,0.39768579,0.253381415,0.593324496
08/27 11:00:00,3.760240175,1.1143829,0.546932341,0.00E+00,0.00E+00,0.278571077,9.58E-02,0.374413775,9.58E-02,4.80E-02,9.85E-03,0.413558182,0.253459044,0.529472856
08/27 12:00:00,4.04089965,1.223749197,0.497802994,0.00E+00,0.00E+00,0.376477318,0.126792611,0.50326993,0.126792611,4.80E-02,9.85E-03,0.398337926,0.249189443,0.48063762
08/27 13:00:00,4.412823071,1.346021963,0.469902362,0.00E+00,0.00E+00,0.490625331,0.161604966,0.652230297,0.161604966,4.80E-02,9.85E-03,0.363033493,0.257806274,0.452143419
08/27 14:00:00,4.820096072,1.483233964,0.442791751,0.00E+00,0.00E+00,0.606498466,0.197703497,0.804201963,0.197703497,4.80E-02,9.85E-03,0.333757185,0.272322918,0.424032831
08/27 15:00:00,5.244620271,1.61757145,0.448071522,0.00E+00,0.00E+00,0.688872041,0.22968293,0.91855497,0.22968293,4.80E-02,9.85E-03,0.338603987,0.287460595,0.428269846
08/27 16:00:00,5.678085909,1.762816686,0.489197033,0.00E+00,0.00E+00,0.721157664,0.245695962,0.966853626,0.245695962,5.10E-02,1.05E-02,0.379378353,0.340015502,0.465775121
08/27 17:00:00,6.266327079,1.958637467,0.571348783,0.00E+00,0.00E+00,0.740520628,0.254721783,0.995242411,0.254721783,6.60E-02,1.35E-02,0.455674826,0.413064495,0.542894903
08/27 18:00:00,6.059894772,1.884230913,0.651884475,0.00E+00,0.00E+00,0.615164153,0.224223417,0.83938757,0.224223417,0.111060675,2.28E-02,0.417464634,0.448463369,0.620992149
08/27 19:00:00,5.626718207,1.746626923,0.670943874,0.00E+00,0.00E+00,0.478783233,0.179891642,0.658674875,0.179891642,0.216118055,4.43E-02,0.349528661,0.462902383,0.639056919
08/27 20:00:00,5.472472948,1.789980292,0.629577548,0.00E+00,0.00E+00,0.386904464,0.147268953,0.534173417,0.147268953,0.369201656,7.57E-02,0.316986952,0.478816351,0.596594362
08/27 21:00:00,5.241521954,1.793084332,0.572931082,0.00E+00,0.00E+00,0.315262456,0.120746016,0.436008472,0.120746016,0.474259036,9.73E-02,0.302828853,0.467637759,0.540717932
08/27 22:00:00,4.190489552,1.419327274,0.488113404,0.00E+00,0.00E+00,0.237008129,9.08E-02,0.327822298,9.08E-02,0.354193421,7.26E-02,0.244907424,0.404680551,0.460237051
08/27 23:00:00,3.145069146,1.052205545,0.395484391,0.00E+00,0.00E+00,0.163572912,6.27E-02,0.226270347,6.27E-02,0.246134459,5.05E-02,0.162581264,0.351659869,0.371260359
08/28 1057704:00:00,2.109977182,0.693840138,0.294783424,0.00E+00,0.00E+00,9.50E-02,3.64E-02,0.131407378,3.64E-02,0.126068843,2.59E-02,0.104554665,0.290876275,0.274746459
08/28 1:00:00,1.638457023,0.53733462,0.24727537,0.00E+00,0.00E+00,5.82E-02,2.23E-02,8.04E-02,2.23E-02,7.50E-02,1.54E-02,8.36E-02,0.26782043,0.228826603
08/28 2:00:00,1.417315196,0.458795737,0.237269531,0.00E+00,0.00E+00,3.31E-02,1.27E-02,4.58E-02,1.27E-02,5.10E-02,1.05E-02,7.17E-02,0.264715265,0.219034663
08/28 3:00:00,1.306232571,0.41886409,0.239898801,0.00E+00,0.00E+00,1.23E-02,4.73E-03,1.71E-02,4.73E-03,5.10E-02,1.05E-02,6.42E-02,0.260989068,0.221920612
08/28 4:00:00,1.318385515,0.404262762,0.269224821,0.00E+00,0.00E+00,2.14E-03,8.21E-04,2.96E-03,8.21E-04,5.10E-02,1.05E-02,7.36E-02,0.251130171,0.251925761
08/28 5:00:00,1.697044224,0.45420406,0.406176719,0.00E+00,0.00E+00,6.01E-03,2.31E-03,8.32E-03,2.31E-03,5.40E-02,1.11E-02,8.55E-02,0.280241087,0.386872358
08/28 6:00:00,2.442679713,0.579599752,0.660430691,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.70E-02,1.79E-02,0.135831852,0.323791018,0.6381264
08/28 7:00:00,3.113287639,0.8326948,0.726529142,0.00E+00,0.00E+00,3.60E-02,1.38E-02,4.98E-02,1.38E-02,0.1530836,3.14E-02,0.209298719,0.344052216,0.702829162
08/28 8:00:00,3.069515513,0.80080609,0.700450741,0.00E+00,0.00E+00,5.83E-02,2.19E-02,8.03E-02,2.19E-02,0.120065616,2.46E-02,0.269903014,0.290876275,0.680413777
08/28 9:00:00,2.745422028,0.716900099,0.639480496,0.00E+00,0.00E+00,3.74E-02,1.37E-02,5.11E-02,1.37E-02,6.00E-02,1.23E-02,0.330854782,0.247559232,0.622427419
08/28 10:00:00,3.444704814,0.975159232,0.573806415,0.00E+00,0.00E+00,0.224729555,7.73E-02,0.302056399,7.73E-02,4.80E-02,9.85E-03,0.34676952,0.253381415,0.556352278
08/28 11:00:00,3.615153506,1.067996161,0.516502155,0.00E+00,0.00E+00,0.282318258,9.82E-02,0.380515838,9.82E-02,4.80E-02,9.85E-03,0.36106938,0.253459044,0.49904267
08/28 12:00:00,3.877229262,1.170556526,0.471537648,0.00E+00,0.00E+00,0.370467419,0.127420384,0.497887803,0.127420384,4.80E-02,9.85E-03,0.350527381,0.249189443,0.454372274
08/28 13:00:00,4.410247692,1.342911464,0.447145245,0.00E+00,0.00E+00,0.522420614,0.170287251,0.692707865,0.170287251,4.80E-02,9.85E-03,0.319445426,0.257806274,0.429386302
08/28 14:00:00,5.10456089,1.571198832,0.422117075,0.00E+00,0.00E+00,0.710794972,0.220497461,0.931292434,0.220497461,4.80E-02,9.85E-03,0.294631582,0.272322918,0.403358155
08/28 15:00:00,5.657009758,1.745798394,0.427350814,0.00E+00,0.00E+00,0.822066918,0.261773999,1.083840917,0.261773999,4.80E-02,9.85E-03,0.301544984,0.287460595,0.407549138
08/28 16:00:00,5.805427722,1.804030683,0.463300075,0.00E+00,0.00E+00,0.778713821,0.265271751,1.043985571,0.265271751,5.10E-02,1.05E-02,0.343460405,0.340015502,0.439878163
08/28 17:00:00,6.287012798,1.970869669,0.539587279,0.00E+00,0.00E+00,0.775944627,0.266881945,1.042826572,0.266881945,6.60E-02,1.35E-02,0.420322867,0.413064495,0.511133399
08/28 18:00:00,5.28845058,1.660615428,0.609728514,0.00E+00,0.00E+00,0.476455173,0.173627256,0.650082429,0.173627256,0.111060675,2.28E-02,0.383154292,0.448463369,0.578836188
08/28 19:00:00,5.444975053,1.707205633,0.623303436,0.00E+00,0.00E+00,0.476049915,0.177448452,0.653498367,0.177448452,0.216118055,4.43E-02,0.315283879,0.462902383,0.591416481
08/28 20:00:00,5.427925491,1.790849778,0.58438967,0.00E+00,0.00E+00,0.414264905,0.155633396,0.569898301,0.155633396,0.369201656,7.57E-02,0.282131554,0.478816351,0.551406484
08/28 21:00:00,5.288219978,1.816920108,0.535425475,0.00E+00,0.00E+00,0.360110095,0.135341039,0.495451135,0.135341039,0.474259036,9.73E-02,0.267221967,0.467637759,0.503212325
08/28 22:00:00,4.282117983,1.454836711,0.458410367,0.00E+00,0.00E+00,0.284626174,0.106998794,0.391624969,0.106998794,0.354193421,7.26E-02,0.216614189,0.404680551,0.430534013
08/28 23:00:00,3.248032065,1.089140171,0.376826695,0.00E+00,0.00E+00,0.202181971,7.66E-02,0.278739831,7.66E-02,0.246134459,5.05E-02,0.147046406,0.351659869,0.352602663
08/29 1057728:00:00,2.267618718,0.74365433,0.287975197,0.00E+00,0.00E+00,0.136210583,5.16E-02,0.187795258,5.16E-02,0.126068843,2.59E-02,9.80E-02,0.290876275,0.267938232
08/29 1:00:00,1.746215546,0.570118024,0.247396596,0.00E+00,0.00E+00,8.19E-02,3.14E-02,0.113232666,3.14E-02,7.50E-02,1.54E-02,8.36E-02,0.26782043,0.22894783
08/29 2:00:00,1.542615442,0.497024368,0.237355338,0.00E+00,0.00E+00,6.08E-02,2.32E-02,8.40E-02,2.32E-02,5.10E-02,1.05E-02,7.17E-02,0.264715265,0.219120471
08/29 3:00:00,1.389064952,0.444064501,0.239994786,0.00E+00,0.00E+00,3.06E-02,1.17E-02,4.23E-02,1.17E-02,5.10E-02,1.05E-02,6.42E-02,0.260989068,0.222016597
08/29 4:00:00,1.429461508,0.438087429,0.269421484,0.00E+00,0.00E+00,2.66E-02,1.01E-02,3.68E-02,1.01E-02,5.10E-02,1.05E-02,7.36E-02,0.251130171,0.252122424
08/29 5:00:00,1.806276282,0.48714251,0.406798523,0.00E+00,0.00E+00,2.99E-02,1.14E-02,4.13E-02,1.14E-02,5.40E-02,1.11E-02,8.55E-02,0.280241087,0.387494162
08/29 6:00:00,2.706282042,0.659558259,0.661302602,0.00E+00,0.00E+00,5.79E-02,2.20E-02,8.00E-02,2.20E-02,8.70E-02,1.79E-02,0.135831852,0.323791018,0.638998311
08/29 7:00:00,3.301543604,0.889807303,0.727251485,0.00E+00,0.00E+00,7.76E-02,2.93E-02,0.106898777,2.93E-02,0.1530836,3.14E-02,0.209298719,0.344052216,0.703551504
08/29 8:00:00,3.189472763,0.836492949,0.702062736,0.00E+00,0.00E+00,8.45E-02,3.15E-02,0.115946401,3.15E-02,0.120065616,2.46E-02,0.269903014,0.290876275,0.682025772
08/29 9:00:00,3.175695983,0.847847684,0.640929773,0.00E+00,0.00E+00,0.13371527,4.83E-02,0.182012546,4.83E-02,6.00E-02,1.23E-02,0.330854782,0.247559232,0.623876696
08/29 10:00:00,3.504518647,0.992574109,0.575049247,0.00E+00,0.00E+00,0.23702797,8.24E-02,0.319471276,8.24E-02,4.80E-02,9.85E-03,0.34676952,0.253381415,0.55759511
08/29 11:00:00,3.681674938,1.087772954,0.517555812,0.00E+00,0.00E+00,0.297006474,0.103286158,0.400292631,0.103286158,4.80E-02,9.85E-03,0.36106938,0.253459044,0.500096327
08/29 12:00:00,3.858349805,1.163886624,0.472443385,0.00E+00,0.00E+00,0.364478744,0.126739158,0.491217901,0.126739158,4.80E-02,9.85E-03,0.350527381,0.249189443,0.455278011
08/29 13:00:00,4.259252988,1.294690366,0.447957226,0.00E+00,0.00E+00,0.482154891,0.162331877,0.644486768,0.162331877,4.80E-02,9.85E-03,0.319445426,0.257806274,0.430198283
08/29 14:00:00,4.721152036,1.449554957,0.422840703,0.00E+00,0.00E+00,0.609075581,0.200572977,0.809648558,0.200572977,4.80E-02,9.85E-03,0.294631582,0.272322918,0.404081783
08/29 15:00:00,5.371772283,1.656755838,0.428081509,0.00E+00,0.00E+00,0.752595559,0.242202802,0.994798361,0.242202802,4.80E-02,9.85E-03,0.301544984,0.287460595,0.408279833
08/29 16:00:00,5.672764664,1.76343548,0.464133836,0.00E+00,0.00E+00,0.750663587,0.252726781,1.003390368,0.252726781,5.10E-02,1.05E-02,0.343460405,0.340015502,0.440711924
08/29 17:00:00,5.872324292,1.841232067,0.540634136,0.00E+00,0.00E+00,0.674176437,0.239012532,0.91318897,0.239012532,6.60E-02,1.35E-02,0.420322867,0.413064495,0.512180256
08/29 18:00:00,5.797188047,1.815223659,0.610966061,0.00E+00,0.00E+00,0.588625722,0.216064937,0.804690659,0.216064937,0.111060675,2.28E-02,0.383154292,0.448463369,0.580073736
08/29 19:00:00,5.391857479,1.6896469,0.624564204,0.00E+00,0.00E+00,0.461454093,0.174485541,0.635939634,0.174485541,0.216118055,4.43E-02,0.315283879,0.462902383,0.592677249
08/29 20:00:00,5.265753659,1.740206193,0.585536012,0.00E+00,0.00E+00,0.37615508,0.143099636,0.519254715,0.143099636,0.369201656,7.57E-02,0.282131554,0.478816351,0.552552826
08/29 21:00:00,5.118876176,1.764228344,0.536432914,0.00E+00,0.00E+00,0.320701719,0.122057652,0.44275937,0.122057652,0.474259036,9.73E-02,0.267221967,0.467637759,0.504219763
08/29 22:00:00,4.066925468,1.388260391,0.45917883,0.00E+00,0.00E+00,0.23504696,9.00E-02,0.325048649,9.00E-02,0.354193421,7.26E-02,0.216614189,0.404680551,0.431302477
08/29 23:00:00,3.035906697,1.023956728,0.377335174,0.00E+00,0.00E+00,0.154406531,5.91E-02,0.213556388,5.91E-02,0.246134459,5.05E-02,0.147046406,0.351659869,0.353111142
08/30 1057752:00:00,2.120962379,0.698679582,0.288216382,0.00E+00,0.00E+00,0.103421369,3.94E-02,0.14282051,3.94E-02,0.126068843,2.59E-02,9.80E-02,0.290876275,0.268179418
08/30 1:00:00,1.6770213,0.549007798,0.247520919,0.00E+00,0.00E+00,6.67E-02,2.54E-02,9.21E-02,2.54E-02,7.50E-02,1.54E-02,8.36E-02,0.26782043,0.229072153
08/30 2:00:00,1.45521792,0.470251919,0.237442802,0.00E+00,0.00E+00,4.15E-02,1.58E-02,5.73E-02,1.58E-02,5.10E-02,1.05E-02,7.17E-02,0.264715265,0.219207934
08/30 3:00:00,1.347702067,0.431403522,0.240093833,0.00E+00,0.00E+00,2.14E-02,8.20E-03,2.96E-02,8.20E-03,5.10E-02,1.05E-02,6.42E-02,0.260989068,0.222115644
08/30 4:00:00,1.363874381,0.417895986,0.269623642,0.00E+00,0.00E+00,1.20E-02,4.60E-03,1.66E-02,4.60E-03,5.10E-02,1.05E-02,7.36E-02,0.251130171,0.252324582
08/30 5:00:00,1.755431026,0.471257679,0.407438311,0.00E+00,0.00E+00,1.83E-02,7.03E-03,2.54E-02,7.03E-03,5.40E-02,1.11E-02,8.55E-02,0.280241087,0.388133949
08/30 6:00:00,2.666535589,0.646486847,0.662765082,0.00E+00,0.00E+00,4.84E-02,1.85E-02,6.69E-02,1.85E-02,8.70E-02,1.79E-02,0.135831852,0.323791018,0.64046079
08/30 7:00:00,3.240673115,0.870117466,0.728960547,0.00E+00,0.00E+00,6.31E-02,2.41E-02,8.72E-02,2.41E-02,0.1530836,3.14E-02,0.209298719,0.344052216,0.705260567
08/30 8:00:00,3.082602961,0.802742522,0.703726249,0.00E+00,0.00E+00,5.96E-02,2.26E-02,8.22E-02,2.26E-02,0.120065616,2.46E-02,0.269903014,0.290876275,0.683689285
08/30 9:00:00,2.587106088,0.665835137,0.643805007,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-02,1.23E-02,0.330854782,0.247559232,0.62675193
08/30 10:00:00,2.468158092,0.673102834,0.57725423,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.80E-02,9.85E-03,0.34676952,0.253381415,0.559800093
08/30 11:00:00,3.042733377,0.89077041,0.518648121,0.00E+00,0.00E+00,0.150057699,5.32E-02,0.203290087,5.32E-02,4.80E-02,9.85E-03,0.36106938,0.253459044,0.501188636
