Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 07/24  11:00:00,0.684058771165760,0.504350688531700,0.000000000000000E+000,0.000000000000000E+000,2.071839111428310E-003,7.394991743699050E-004,2.811338285798218E-003,7.394991743699050E-004,4.285418219986333E-002,8.789813850790454E-003,0.361069380461137,0.253459044308169,0.486891203860401 
 07/24  12:00:00,0.782924287337018,0.459768410068948,0.000000000000000E+000,0.000000000000000E+000,8.666089941401740E-002,2.982755523039315E-002,0.116488454644411,2.982755523039315E-002,4.285418219986333E-002,8.789813850790454E-003,0.350527381326447,0.249189443255505,0.442603036165465 
 07/24  13:00:00,0.899707809849289,0.436592219880230,0.000000000000000E+000,0.000000000000000E+000,0.192190280621392,6.354682109654287E-002,0.255737101717935,6.354682109654287E-002,4.285418219986333E-002,8.789813850790454E-003,0.319445425549819,0.257806274470882,0.418833276972609 
 07/24  14:00:00,1.04350518670858,0.412713533666982,0.000000000000000E+000,0.000000000000000E+000,0.309492341636547,0.100339337289206,0.409831678925753,0.100339337289206,4.285418219986333E-002,8.789813850790454E-003,0.294631581622230,0.272322918049941,0.393954614148784 
 07/24  15:00:00,1.26746304193164,0.417841489846241,0.000000000000000E+000,0.000000000000000E+000,0.464425791873281,0.147312663355350,0.611738455228634,0.147312663355350,4.285418219986333E-002,8.789813850790454E-003,0.301544984082964,0.287460594509386,0.398039813969421 
 07/24  16:00:00,1.60187577760346,0.452449860088507,0.000000000000000E+000,0.000000000000000E+000,0.647220413765222,0.201232705571793,0.848453119337014,0.201232705571793,4.553256318440335E-002,9.339175937774773E-003,0.343460405072082,0.340015502012184,0.429027948033292 
 07/24  17:00:00,1.86859943753309,0.525974530188182,0.000000000000000E+000,0.000000000000000E+000,0.720623365828106,0.234958710951951,0.955582076780058,0.234958710951951,5.356771943759626E-002,1.098726765447209E-002,0.420322867033191,0.413064494567770,0.497520650269046 
 07/24  18:00:00,1.85696153441662,0.593670679743078,0.000000000000000E+000,0.000000000000000E+000,0.653692171540138,0.223288679911229,0.876980851451367,0.223288679911229,8.570836439972666E-002,1.757962224583655E-002,0.383154291509830,0.448463368749861,0.562778354185318 
 07/24  19:00:00,1.69671047682745,0.606928168425196,0.000000000000000E+000,0.000000000000000E+000,0.521149776613974,0.185406740361400,0.706556516975375,0.185406740361400,0.163381525997756,3.351115959465623E-002,0.315283878980793,0.462902383218871,0.575041213725367 
 07/24  20:00:00,1.50118002146566,0.569472384890577,0.000000000000000E+000,0.000000000000000E+000,0.269990531896196,0.100114166609953,0.370104698506150,0.100114166609953,0.294622440282314,6.042996596188410E-002,0.282131553876513,0.478816350778802,0.536489199147066 
 07/24  21:00:00,1.45222706639606,0.522313940825199,0.000000000000000E+000,0.000000000000000E+000,0.136676850058775,5.240335131849724E-002,0.189080201377272,5.240335131849724E-002,0.425863354566872,8.734877232911195E-002,0.267221967130982,0.467637758931825,0.490100790546519 
 07/24  22:00:00,1.07849307622633,0.448638380698162,0.000000000000000E+000,0.000000000000000E+000,9.262177872376704E-003,3.570483467057072E-003,1.283266133943377E-002,3.570483467057072E-003,0.356225329272674,7.306533351667004E-002,0.216614189355009,0.404680550682537,0.420762027377650 
 07/24  23:00:00,0.946655724042926,0.370675322833143,0.000000000000000E+000,0.000000000000000E+000,9.809665234039130E-002,3.782486636987777E-002,0.135921518710269,3.782486636987777E-002,0.246411489463584,5.054142930106109E-002,0.147046405988563,0.351659868519450,0.346451290502063 
 07/24  24:00:00,0.598818309852515,0.284825124988498,0.000000000000000E+000,0.000000000000000E+000,2.882149006610166E-002,1.113260201100768E-002,3.995409207710948E-002,1.113260201100768E-002,0.128562513350658,2.636944018843528E-002,9.798097682479152E-002,0.290876275351520,0.264788160497426 
 07/25  01:00:00,0.460057496485356,0.246777393827849,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.767322809589276E-002,1.593153734881968E-002,8.355728931351325E-002,0.267820429667131,0.228328627482986 
 07/25  02:00:00,0.412834513602094,0.238592797744729,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.088933180326981E-002,1.043790283961559E-002,7.171700163401486E-002,0.264715265265193,0.220357930140097 
 07/25  03:00:00,0.401618843900682,0.242707523018942,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.088933180326981E-002,1.043790283961559E-002,6.422752921492920E-002,0.260989067982868,0.224729333902586 
 07/25  04:00:00,0.401133310456350,0.273355664444775,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.088933180326981E-002,1.043790283961559E-002,7.360089274675015E-002,0.251130171006716,0.256056603828650 
 07/25  05:00:00,0.445331513707593,0.405254842924704,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.356771943759626E-002,1.098726765447209E-002,8.546042728064268E-002,0.280241087274882,0.385950481618919 
 07/25  06:00:00,0.565074880030495,0.649933454519886,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.499482716199374E-002,1.538217117002709E-002,0.135831851626414,0.323791018012060,0.627629163382374 
 07/25  07:00:00,0.746902456890112,0.712314330620109,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.123205777980724,2.527070783085009E-002,0.209298719283835,0.344052215734702,0.688614350202592 
 07/25  08:00:00,0.688825523227591,0.686654341466889,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.374350070356056E-002,1.922772078221432E-002,0.269903014330297,0.290876275351520,0.666617376975817 
 07/25  09:00:00,0.654816260784937,0.625845110916021,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.088933180326981E-002,1.043790283961559E-002,0.330854782137564,0.247559231944487,0.608792033851162 
 07/25  10:00:00,0.666869943424561,0.560538885850625,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,4.285418219986333E-002,8.789813850790454E-003,0.346769520115789,0.253381415198121,0.543084748647832 
 07/25  11:00:00,0.727658888036253,0.502837008533129,0.000000000000000E+000,0.000000000000000E+000,3.416907128238960E-002,1.224238387390387E-002,4.641145515629331E-002,1.224238387390387E-002,4.285418219986333E-002,8.789813850790454E-003,0.361069380461137,0.253459044308169,0.485377523861833 
 07/25  12:00:00,0.841317367859434,0.459545237150509,0.000000000000000E+000,0.000000000000000E+000,0.130430059979713,4.445147518711475E-002,0.174881535166828,4.445147518711475E-002,4.285418219986333E-002,8.789813850790454E-003,0.350527381326447,0.249189443255505,0.442379863247027 
 07/25  13:00:00,0.976773287069624,0.436393402936426,0.000000000000000E+000,0.000000000000000E+000,0.251600569972423,8.120200896584742E-002,0.332802578938270,8.120200896584742E-002,4.285418219986333E-002,8.789813850790454E-003,0.319445425549819,0.257806274470882,0.418634460028806 
 07/25  14:00:00,1.18346390621010,0.412536726075170,0.000000000000000E+000,0.000000000000000E+000,0.419410218476626,0.130380179950652,0.549790398427278,0.130380179950652,4.285418219986333E-002,8.789813850790454E-003,0.294631581622230,0.272322918049941,0.393777806556974 
 07/25  15:00:00,1.48666625250315,0.417662640885304,0.000000000000000E+000,0.000000000000000E+000,0.639276049434414,0.191665616365731,0.830941665800145,0.191665616365731,4.285418219986333E-002,8.789813850790454E-003,0.301544984082964,0.287460594509386,0.397860965008484 
 07/25  16:00:00,1.91640159753595,0.452245593009329,0.000000000000000E+000,0.000000000000000E+000,0.902707392672461,0.260271546597043,1.16297893926950,0.260271546597043,4.553256318440335E-002,9.339175937774773E-003,0.343460405072082,0.340015502012184,0.428823680954115 
 07/25  17:00:00,2.25811973612021,0.525718366148498,0.000000000000000E+000,0.000000000000000E+000,1.03110445564897,0.313997919718215,1.34510237536718,0.313997919718215,5.356771943759626E-002,1.098726765447209E-002,0.420322867033191,0.413064494567770,0.497264486229365 
 07/25  18:00:00,2.17836640702733,0.593368254486388,0.000000000000000E+000,0.000000000000000E+000,0.907180938859945,0.291204785202128,1.19838572406208,0.291204785202128,8.570836439972666E-002,1.757962224583655E-002,0.383154291509830,0.448463368749861,0.562475928928628 
 07/25  19:00:00,2.00366781638285,0.606620505592244,0.000000000000000E+000,0.000000000000000E+000,0.757813391369164,0.255700465161606,1.01351385653077,0.255700465161606,0.163381525997756,3.351115959465623E-002,0.315283878980793,0.462902383218871,0.574733550892415 
 07/25  20:00:00,1.92352309113558,0.569194581926196,0.000000000000000E+000,0.000000000000000E+000,0.583478351797391,0.208969416378682,0.792447768176071,0.208969416378682,0.294622440282314,6.042996596188410E-002,0.282131553876513,0.478816350778802,0.536211396182685 
 07/25  21:00:00,1.85487935111414,0.522071404319348,0.000000000000000E+000,0.000000000000000E+000,0.430159046626048,0.161573439469299,0.591732486095349,0.161573439469299,0.425863354566872,8.734877232911195E-002,0.267221967130982,0.467637758931825,0.489858254040665 
 07/25  22:00:00,1.45384862758226,0.448211719515580,0.000000000000000E+000,0.000000000000000E+000,0.280252313045732,0.107935899649641,0.388188212695372,0.107935899649641,0.356225329272674,7.306533351667004E-002,0.216614189355009,0.404680550682537,0.420335366195068 
 07/25  23:00:00,1.05511678545621,0.370073182915787,0.000000000000000E+000,0.000000000000000E+000,0.176369329158814,6.801325096474252E-002,0.244382580123557,6.801325096474252E-002,0.246411489463584,5.054142930106109E-002,0.147046405988563,0.351659868519450,0.345849150584707 
 07/25  24:00:00,0.682558009989891,0.284767201833865,0.000000000000000E+000,0.000000000000000E+000,8.924117278298499E-002,3.445261943150099E-002,0.123693792214486,3.445261943150099E-002,0.128562513350658,2.636944018843528E-002,9.798097682479152E-002,0.290876275351520,0.264730237342792 
 07/26  01:00:00,0.460057496485356,0.249376273213766,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.767322809589276E-002,1.593153734881968E-002,8.355728931351325E-002,0.267820429667131,0.230927506868904 
 07/26  02:00:00,0.412834513602094,0.242840662137851,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.088933180326981E-002,1.043790283961559E-002,7.171700163401486E-002,0.264715265265193,0.224605794533219 
 07/26  03:00:00,0.401618843900682,0.244022360968024,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.088933180326981E-002,1.043790283961559E-002,6.422752921492920E-002,0.260989067982868,0.226044171851668 
 07/26  04:00:00,0.401133310456350,0.272095057834063,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.088933180326981E-002,1.043790283961559E-002,7.360089274675015E-002,0.251130171006716,0.254795997217938 
 07/26  05:00:00,0.445331513707593,0.403847503351961,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.356771943759626E-002,1.098726765447209E-002,8.546042728064268E-002,0.280241087274882,0.384543142046176 
 07/26  06:00:00,0.565074880030495,0.647159965038741,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.499482716199374E-002,1.538217117002709E-002,0.135831851626414,0.323791018012060,0.624855673901228 
 07/26  07:00:00,0.746902456890112,0.708977313056716,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.123205777980724,2.527070783085009E-002,0.209298719283835,0.344052215734702,0.685277332639200 
 07/26  08:00:00,0.688825523227591,0.685664155677877,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.374350070356056E-002,1.922772078221432E-002,0.269903014330297,0.290876275351520,0.665627191186805 
 07/26  09:00:00,0.654816260784937,0.624777398446083,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.088933180326981E-002,1.043790283961559E-002,0.330854782137564,0.247559231944487,0.607724321381221 
 07/26  10:00:00,0.701955414899310,0.557563646379694,0.000000000000000E+000,0.000000000000000E+000,2.590965703192929E-002,9.175814442820153E-003,3.508547147474945E-002,9.175814442820153E-003,4.285418219986333E-002,8.789813850790454E-003,0.346769520115789,0.253381415198121,0.540109509176901 
 07/26  11:00:00,0.856652744109489,0.502332405994164,0.000000000000000E+000,0.000000000000000E+000,0.131531371786106,4.387393944342125E-002,0.175405311229527,4.387393944342125E-002,4.285418219986333E-002,8.789813850790454E-003,0.361069380461137,0.253459044308169,0.484872921322868 
 07/26  12:00:00,1.02502212276005,0.459355490450571,0.000000000000000E+000,0.000000000000000E+000,0.273064920159043,8.552136990840203E-002,0.358586290067444,8.552136990840203E-002,4.285418219986333E-002,8.789813850790454E-003,0.350527381326447,0.249189443255505,0.442190116547088 
 07/26  13:00:00,1.28549312373384,0.436223850386971,0.000000000000000E+000,0.000000000000000E+000,0.496343769458867,0.145178646143621,0.641522415602489,0.145178646143621,4.285418219986333E-002,8.789813850790454E-003,0.319445425549819,0.257806274470882,0.418464907479350 
 07/26  14:00:00,1.55950122155549,0.412385036845113,0.000000000000000E+000,0.000000000000000E+000,0.720439653068947,0.205388060703717,0.925827713772662,0.205388060703717,4.285418219986333E-002,8.789813850790454E-003,0.294631581622230,0.272322918049941,0.393626117326917 
 07/26  15:00:00,1.91269559475771,0.417508428848840,0.000000000000000E+000,0.000000000000000E+000,0.984152076506004,0.272818931548704,1.25697100805471,0.272818931548704,4.285418219986333E-002,8.789813850790454E-003,0.301544984082964,0.287460594509386,0.397706752972020 
 07/26  16:00:00,2.36913828857265,0.452069007013088,0.000000000000000E+000,0.000000000000000E+000,1.27202662738667,0.343689002919543,1.61571563030621,0.343689002919543,4.553256318440335E-002,9.339175937774773E-003,0.343460405072082,0.340015502012184,0.428647094957871 
 07/26  17:00:00,2.78986264462694,0.525490961623155,0.000000000000000E+000,0.000000000000000E+000,1.46279755653298,0.414047727340922,1.87684528387390,0.414047727340922,5.356771943759626E-002,1.098726765447209E-002,0.420322867033191,0.413064494567770,0.497037081704019 
 07/26  18:00:00,2.66057087127643,0.593098222052990,0.000000000000000E+000,0.000000000000000E+000,1.29568740397918,0.384902784331989,1.68059018831117,0.384902784331989,8.570836439972666E-002,1.757962224583655E-002,0.383154291509830,0.448463368749861,0.562205896495232 
 07/26  19:00:00,2.43894604307417,0.606354488883881,0.000000000000000E+000,0.000000000000000E+000,1.10524353325910,0.343548549963001,1.44879208322210,0.343548549963001,0.163381525997756,3.351115959465623E-002,0.315283878980793,0.462902383218871,0.574467534184051 
 07/26  20:00:00,2.26957861149970,0.568953482353544,0.000000000000000E+000,0.000000000000000E+000,0.853637651369733,0.284865637170455,1.13850328854019,0.284865637170455,0.294622440282314,6.042996596188410E-002,0.282131553876513,0.478816350778802,0.535970296610033 
 07/26  21:00:00,2.06136602358874,0.521859523292454,0.000000000000000E+000,0.000000000000000E+000,0.588524228811645,0.209694929758300,0.798219158569947,0.209694929758300,0.425863354566872,8.734877232911195E-002,0.267221967130982,0.467637758931825,0.489646373013771 
 07/26  22:00:00,1.41068421692656,0.448048479979667,0.000000000000000E+000,0.000000000000000E+000,0.250849178718264,9.417462332140589E-002,0.345023802039671,9.417462332140589E-002,0.356225329272674,7.306533351667004E-002,0.216614189355009,0.404680550682537,0.420172126659155 
 07/26  23:00:00,0.984667085102221,0.369964671336206,0.000000000000000E+000,0.000000000000000E+000,0.126045822209256,4.788705756030873E-002,0.173932879769564,4.788705756030873E-002,0.246411489463584,5.054142930106109E-002,0.147046405988563,0.351659868519450,0.345740639005123 
 07/26  24:00:00,0.611733585603963,0.284725268069718,0.000000000000000E+000,0.000000000000000E+000,3.820863471883609E-002,1.466073310972330E-002,5.286936782855931E-002,1.466073310972330E-002,0.128562513350658,2.636944018843528E-002,9.798097682479152E-002,0.290876275351520,0.264688303578645 
 07/27  01:00:00,0.594430502496099,0.245669437051242,0.000000000000000E+000,0.000000000000000E+000,9.688185041307554E-002,3.749115559766714E-002,0.134373006010743,3.749115559766714E-002,7.767322809589276E-002,1.593153734881968E-002,8.355728931351325E-002,0.267820429667131,0.227220670706379 
 07/27  02:00:00,0.490652561830847,0.236119234814919,0.000000000000000E+000,0.000000000000000E+000,5.609078617455332E-002,2.172726205419977E-002,7.781804822875323E-002,2.172726205419977E-002,5.088933180326981E-002,1.043790283961559E-002,7.171700163401486E-002,0.264715265265193,0.217884367210287 
 07/27  03:00:00,0.425363474546549,0.238604017980016,0.000000000000000E+000,0.000000000000000E+000,1.710900006942788E-002,6.635630576438937E-003,2.374463064586679E-002,6.635630576438937E-003,5.088933180326981E-002,1.043790283961559E-002,6.422752921492920E-002,0.260989067982868,0.220625828863660 
 07/27  04:00:00,0.401133310456350,0.267284175841945,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.088933180326981E-002,1.043790283961559E-002,7.360089274675015E-002,0.251130171006716,0.249985115225821 
 07/27  05:00:00,0.445331513707593,0.398851235617736,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.356771943759626E-002,1.098726765447209E-002,8.546042728064268E-002,0.280241087274882,0.379546874311951 
 07/27  06:00:00,0.565074880030495,0.642200367127594,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.499482716199374E-002,1.538217117002709E-002,0.135831851626414,0.323791018012060,0.619896075990081 
 07/27  07:00:00,0.746902456890112,0.704244417621486,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.123205777980724,2.527070783085009E-002,0.209298719283835,0.344052215734702,0.680544437203970 
 07/27  08:00:00,0.688825523227591,0.679292817250444,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.374350070356056E-002,1.922772078221432E-002,0.269903014330297,0.290876275351520,0.659255852759371 
 07/27  09:00:00,0.714465250788166,0.619762828493852,0.000000000000000E+000,0.000000000000000E+000,4.361719567094528E-002,1.603179433228348E-002,5.964899000322883E-002,1.603179433228348E-002,5.088933180326981E-002,1.043790283961559E-002,0.330854782137564,0.247559231944487,0.602709751428993 
 07/27  10:00:00,0.880431212614304,0.556872230784817,0.000000000000000E+000,0.000000000000000E+000,0.158646554523129,5.491471466661242E-002,0.213561269189741,5.491471466661242E-002,4.285418219986333E-002,8.789813850790454E-003,0.346769520115789,0.253381415198121,0.539418093582024 
 07/27  11:00:00,1.00972845283130,0.502149539634221,0.000000000000000E+000,0.000000000000000E+000,0.247718839727718,8.076218022362470E-002,0.328481019951342,8.076218022362470E-002,4.285418219986333E-002,8.789813850790454E-003,0.361069380461137,0.253459044308169,0.484690054962923 
 07/27  12:00:00,1.19431943233086,0.459199312407550,0.000000000000000E+000,0.000000000000000E+000,0.404506502778457,0.123377096859796,0.527883599638253,0.123377096859796,4.285418219986333E-002,8.789813850790454E-003,0.350527381326447,0.249189443255505,0.442033938504071 
 07/27  13:00:00,1.45352516202942,0.436083423641285,0.000000000000000E+000,0.000000000000000E+000,0.629881890423865,0.179672563474195,0.809554453898062,0.179672563474195,4.285418219986333E-002,8.789813850790454E-003,0.319445425549819,0.257806274470882,0.418324480733664 
 07/27  14:00:00,1.72545734790560,0.412259496248936,0.000000000000000E+000,0.000000000000000E+000,0.854312552824226,0.237471287298546,1.09178384012277,0.237471287298546,4.285418219986333E-002,8.789813850790454E-003,0.294631581622230,0.272322918049941,0.393500576730740 
 07/27  15:00:00,2.08814552296336,0.417381507938039,0.000000000000000E+000,0.000000000000000E+000,1.12764615802034,0.304774778240019,1.43242093626036,0.304774778240019,4.285418219986333E-002,8.789813850790454E-003,0.301544984082964,0.287460594509386,0.397579832061219 
 07/27  16:00:00,2.56582330996156,0.451924111175666,0.000000000000000E+000,0.000000000000000E+000,1.43446507117873,0.377935580516386,1.81240065169512,0.377935580516386,4.553256318440335E-002,9.339175937774773E-003,0.343460405072082,0.340015502012184,0.428502199120449 
 07/27  17:00:00,2.84435591248719,0.525309879469401,0.000000000000000E+000,0.000000000000000E+000,1.50438904157613,0.426949510158018,1.93133855173415,0.426949510158018,5.356771943759626E-002,1.098726765447209E-002,0.420322867033191,0.413064494567770,0.496855999550268 
 07/27  18:00:00,2.58714325578873,0.592885080701257,0.000000000000000E+000,0.000000000000000E+000,1.23181914440205,0.375343428421427,1.60716257282348,0.375343428421427,8.570836439972666E-002,1.757962224583655E-002,0.383154291509830,0.448463368749861,0.561992755143497 
 07/27  19:00:00,2.26981815473058,0.606138009938828,0.000000000000000E+000,0.000000000000000E+000,0.964390307875310,0.315273887003197,1.27966419487851,0.315273887003197,0.163381525997756,3.351115959465623E-002,0.315283878980793,0.462902383218871,0.574251055238999 
 07/27  20:00:00,2.13280644252745,0.568756049849056,0.000000000000000E+000,0.000000000000000E+000,0.744919108769849,0.256812010798093,1.00173111956794,0.256812010798093,0.294622440282314,6.042996596188410E-002,0.282131553876513,0.478816350778802,0.535772864105546 
 07/27  21:00:00,2.03753875198476,0.521686373865915,0.000000000000000E+000,0.000000000000000E+000,0.568998323923809,0.205393563042162,0.774391886965970,0.205393563042162,0.425863354566872,8.734877232911195E-002,0.267221967130982,0.467637758931825,0.489473223587235 
 07/27  22:00:00,1.61729019735959,0.447918409484916,0.000000000000000E+000,0.000000000000000E+000,0.400907262040209,0.150722520432494,0.551629782472703,0.150722520432494,0.356225329272674,7.306533351667004E-002,0.216614189355009,0.404680550682537,0.420042056164404 
 07/27  23:00:00,1.19710384814073,0.369879482888905,0.000000000000000E+000,0.000000000000000E+000,0.279918002374520,0.106451640433555,0.386369642808075,0.106451640433555,0.246411489463584,5.054142930106109E-002,0.147046405988563,0.351659868519450,0.345655450557825 
 07/27  24:00:00,0.806220036054007,0.284675786198575,0.000000000000000E+000,0.000000000000000E+000,0.178744303697852,6.861151458075164E-002,0.247355818278604,6.861151458075164E-002,0.128562513350658,2.636944018843528E-002,9.798097682479152E-002,0.290876275351520,0.264638821707502 
 07/28  01:00:00,0.460057496485356,0.245885560871279,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.767322809589276E-002,1.593153734881968E-002,8.355728931351325E-002,0.267820429667131,0.227436794526416 
 07/28  02:00:00,0.412834513602094,0.239056398430755,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.088933180326981E-002,1.043790283961559E-002,7.171700163401486E-002,0.264715265265193,0.220821530826123 
 07/28  03:00:00,0.401618843900682,0.242563083336849,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.088933180326981E-002,1.043790283961559E-002,6.422752921492920E-002,0.260989067982868,0.224584894220493 
 07/28  04:00:00,0.401133310456350,0.271940459100763,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.088933180326981E-002,1.043790283961559E-002,7.360089274675015E-002,0.251130171006716,0.254641398484638 
 07/28  05:00:00,0.445331513707593,0.403807218641347,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.356771943759626E-002,1.098726765447209E-002,8.546042728064268E-002,0.280241087274882,0.384502857335562 
 07/28  06:00:00,0.565074880030495,0.646808488048504,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.499482716199374E-002,1.538217117002709E-002,0.135831851626414,0.323791018012060,0.624504196910991 
 07/28  07:00:00,0.746902456890112,0.708838853071070,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.123205777980724,2.527070783085009E-002,0.209298719283835,0.344052215734702,0.685138872653554 
 07/28  08:00:00,0.688825523227591,0.683998769472394,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.374350070356056E-002,1.922772078221432E-002,0.269903014330297,0.290876275351520,0.663961804981322 
 07/28  09:00:00,0.654816260784937,0.623597028559260,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.088933180326981E-002,1.043790283961559E-002,0.330854782137564,0.247559231944487,0.606543951494398 
 07/28  10:00:00,0.725596493864895,0.557046825453357,0.000000000000000E+000,0.000000000000000E+000,4.324129402331755E-002,1.548525641701508E-002,5.872655044033277E-002,1.548525641701508E-002,4.285418219986333E-002,8.789813850790454E-003,0.346769520115789,0.253381415198121,0.539592688250564 
 07/28  11:00:00,0.872802918902557,0.502008490454954,0.000000000000000E+000,0.000000000000000E+000,0.142806530038954,4.874895598364303E-002,0.191555486022597,4.874895598364303E-002,4.285418219986333E-002,8.789813850790454E-003,0.361069380461137,0.253459044308169,0.484549005783656 
 07/28  12:00:00,1.01383605491209,0.459077069237623,0.000000000000000E+000,0.000000000000000E+000,0.262289567716489,8.511065450299357E-002,0.347400222219483,8.511065450299357E-002,4.285418219986333E-002,8.789813850790454E-003,0.350527381326447,0.249189443255505,0.441911695334143 
 07/28  13:00:00,1.19953609869016,0.435974417165613,0.000000000000000E+000,0.000000000000000E+000,0.424855716613629,0.130709673945172,0.555565390558801,0.130709673945172,4.285418219986333E-002,8.789813850790454E-003,0.319445425549819,0.257806274470882,0.418215474257992 
 07/28  14:00:00,1.39066505351838,0.412163187542714,0.000000000000000E+000,0.000000000000000E+000,0.580167520344309,0.176824025391245,0.756991545735552,0.176824025391245,4.285418219986333E-002,8.789813850790454E-003,0.294631581622230,0.272322918049941,0.393404268024515 
 07/28  15:00:00,1.60395380581409,0.417284114908108,0.000000000000000E+000,0.000000000000000E+000,0.727899588295491,0.220329630815596,0.948229219111088,0.220329630815596,4.285418219986333E-002,8.789813850790454E-003,0.301544984082964,0.287460594509386,0.397482439031288 
 07/28  16:00:00,1.89631833621921,0.451814284172455,0.000000000000000E+000,0.000000000000000E+000,0.879225768189977,0.263669909762786,1.14289567795276,0.263669909762786,4.553256318440335E-002,9.339175937774773E-003,0.343460405072082,0.340015502012184,0.428392372117237 
