Year,Month,Day,Hour,Minute,Energy Generated (kW)
2019,8,1,10,0,2.67E+00
2019,8,1,10,30,2.84E+00
2019,8,1,11,0,2.95E+00
2019,8,1,11,30,3.02E+00
2019,8,1,12,0,3.04E+00
2019,8,1,12,30,3.02E+00
2019,8,1,13,0,2.96E+00
2019,8,1,13,30,2.84E+00
2019,8,1,14,0,2.68E+00
2019,8,1,14,30,2.47E+00
2019,8,1,15,0,2.22E+00
2019,8,1,15,30,1.91E+00
2019,8,1,16,0,1.56E+00
2019,8,1,16,30,1.17E+00
2019,8,1,17,0,7.65E-01
2019,8,1,17,30,3.88E-01
2019,8,1,18,0,1.18E-01
2019,8,1,18,30,5.14E-02
2019,8,1,19,0,0.00E+00
2019,8,1,19,30,0.00E+00
2019,8,1,20,0,0.00E+00
2019,8,1,20,30,0.00E+00
2019,8,1,21,0,0.00E+00
2019,8,1,21,30,0.00E+00
2019,8,1,22,0,0.00E+00
2019,8,1,22,30,0.00E+00
2019,8,1,23,0,0.00E+00
2019,8,1,23,30,0.00E+00
2019,8,2,0,0,0.00E+00
2019,8,2,0,30,0.00E+00
2019,8,2,1,0,0.00E+00
2019,8,2,1,30,0.00E+00
2019,8,2,2,0,0.00E+00
2019,8,2,2,30,0.00E+00
2019,8,2,3,0,0.00E+00
2019,8,2,3,30,0.00E+00
2019,8,2,4,0,0.00E+00
2019,8,2,4,30,0.00E+00
2019,8,2,5,0,0.00E+00
2019,8,2,5,30,5.16E-02
2019,8,2,6,0,1.31E-01
2019,8,2,6,30,4.12E-01
2019,8,2,7,0,7.89E-01
2019,8,2,7,30,1.18E+00
2019,8,2,8,0,1.54E+00
2019,8,2,8,30,1.88E+00
2019,8,2,9,0,2.18E+00
2019,8,2,9,30,2.43E+00
2019,8,2,10,0,2.64E+00
2019,8,2,10,30,2.80E+00
2019,8,2,11,0,2.92E+00
2019,8,2,11,30,2.99E+00
2019,8,2,12,0,3.02E+00
2019,8,2,12,30,3.01E+00
2019,8,2,13,0,2.94E+00
2019,8,2,13,30,2.82E+00
2019,8,2,14,0,2.66E+00
2019,8,2,14,30,2.44E+00
2019,8,2,15,0,2.19E+00
2019,8,2,15,30,1.88E+00
2019,8,2,16,0,1.48E+00
2019,8,2,16,30,1.15E+00
2019,8,2,17,0,7.35E-01
2019,8,2,17,30,3.75E-01
2019,8,2,18,0,1.24E-01
2019,8,2,18,30,4.82E-02
2019,8,2,19,0,0.00E+00
2019,8,2,19,30,0.00E+00
2019,8,2,20,0,0.00E+00
2019,8,2,20,30,0.00E+00
2019,8,2,21,0,0.00E+00
2019,8,2,21,30,0.00E+00
2019,8,2,22,0,0.00E+00
2019,8,2,22,30,0.00E+00
2019,8,2,23,0,0.00E+00
2019,8,2,23,30,0.00E+00
2019,8,3,0,0,0.00E+00
2019,8,3,0,30,0.00E+00
2019,8,3,1,0,0.00E+00
2019,8,3,1,30,0.00E+00
2019,8,3,2,0,0.00E+00
2019,8,3,2,30,0.00E+00
2019,8,3,3,0,0.00E+00
2019,8,3,3,30,0.00E+00
2019,8,3,4,0,0.00E+00
2019,8,3,4,30,0.00E+00
2019,8,3,5,0,0.00E+00
2019,8,3,5,30,5.14E-02
2019,8,3,6,0,1.36E-01
2019,8,3,6,30,3.92E-01
2019,8,3,7,0,7.64E-01
2019,8,3,7,30,1.15E+00
2019,8,3,8,0,1.51E+00
2019,8,3,8,30,1.85E+00
2019,8,3,9,0,2.14E+00
2019,8,3,9,30,2.39E+00
2019,8,3,10,0,2.60E+00
2019,8,3,10,30,2.77E+00
2019,8,3,11,0,2.89E+00
2019,8,3,11,30,2.93E+00
2019,8,3,12,0,2.96E+00
2019,8,3,12,30,2.92E+00
2019,8,3,13,0,2.80E+00
2019,8,3,13,30,2.55E+00
2019,8,3,14,0,2.52E+00
2019,8,3,14,30,2.34E+00
2019,8,3,15,0,2.11E+00
2019,8,3,15,30,1.81E+00
2019,8,3,16,0,1.48E+00
2019,8,3,16,30,1.13E+00
2019,8,3,17,0,7.35E-01
2019,8,3,17,30,3.74E-01
2019,8,3,18,0,1.33E-01
2019,8,3,18,30,3.20E-02
2019,8,3,19,0,0.00E+00
2019,8,3,19,30,0.00E+00
2019,8,3,20,0,0.00E+00
2019,8,3,20,30,0.00E+00
2019,8,3,21,0,0.00E+00
2019,8,3,21,30,0.00E+00
2019,8,3,22,0,0.00E+00
2019,8,3,22,30,0.00E+00
2019,8,3,23,0,0.00E+00
2019,8,3,23,30,0.00E+00
2019,8,4,0,0,0.00E+00
2019,8,4,0,30,0.00E+00
2019,8,4,1,0,0.00E+00
2019,8,4,1,30,0.00E+00
2019,8,4,2,0,0.00E+00
2019,8,4,2,30,0.00E+00
2019,8,4,3,0,0.00E+00
2019,8,4,3,30,0.00E+00
2019,8,4,4,0,0.00E+00
2019,8,4,4,30,0.00E+00
2019,8,4,5,0,0.00E+00
2019,8,4,5,30,4.87E-02
2019,8,4,6,0,1.34E-01
2019,8,4,6,30,3.40E-01
2019,8,4,7,0,6.34E-01
2019,8,4,7,30,1.15E+00
2019,8,4,8,0,1.51E+00
2019,8,4,8,30,1.84E+00
2019,8,4,9,0,2.13E+00
2019,8,4,9,30,2.38E+00
2019,8,4,10,0,2.59E+00
2019,8,4,10,30,2.75E+00
2019,8,4,11,0,2.87E+00
2019,8,4,11,30,2.94E+00
2019,8,4,12,0,2.97E+00
2019,8,4,12,30,2.94E+00
2019,8,4,13,0,2.87E+00
2019,8,4,13,30,2.76E+00
2019,8,4,14,0,2.31E+00
2019,8,4,14,30,2.39E+00
2019,8,4,15,0,2.13E+00
2019,8,4,15,30,1.83E+00
2019,8,4,16,0,1.40E+00
2019,8,4,16,30,1.09E+00
2019,8,4,17,0,7.12E-01
2019,8,4,17,30,3.65E-01
2019,8,4,18,0,1.15E-01
2019,8,4,18,30,3.88E-02
2019,8,4,19,0,0.00E+00
2019,8,4,19,30,0.00E+00
2019,8,4,20,0,0.00E+00
2019,8,4,20,30,0.00E+00
2019,8,4,21,0,0.00E+00
2019,8,4,21,30,0.00E+00
2019,8,4,22,0,0.00E+00
2019,8,4,22,30,0.00E+00
2019,8,4,23,0,0.00E+00
2019,8,4,23,30,0.00E+00
2019,8,5,0,0,0.00E+00
2019,8,5,0,30,0.00E+00
2019,8,5,1,0,0.00E+00
2019,8,5,1,30,0.00E+00
2019,8,5,2,0,0.00E+00
2019,8,5,2,30,0.00E+00
2019,8,5,3,0,0.00E+00
2019,8,5,3,30,0.00E+00
2019,8,5,4,0,0.00E+00
2019,8,5,4,30,0.00E+00
2019,8,5,5,0,0.00E+00
2019,8,5,5,30,4.91E-02
2019,8,5,6,0,1.34E-01
2019,8,5,6,30,3.93E-01
2019,8,5,7,0,7.59E-01
2019,8,5,7,30,1.14E+00
2019,8,5,8,0,1.49E+00
2019,8,5,8,30,1.83E+00
2019,8,5,9,0,2.13E+00
2019,8,5,9,30,2.38E+00
2019,8,5,10,0,2.59E+00
2019,8,5,10,30,2.75E+00
2019,8,5,11,0,2.87E+00
2019,8,5,11,30,2.94E+00
2019,8,5,12,0,2.97E+00
2019,8,5,12,30,2.95E+00
2019,8,5,13,0,2.88E+00
2019,8,5,13,30,2.77E+00
2019,8,5,14,0,2.61E+00
2019,8,5,14,30,2.40E+00
2019,8,5,15,0,2.15E+00
2019,8,5,15,30,1.84E+00
2019,8,5,16,0,1.51E+00
2019,8,5,16,30,1.12E+00
2019,8,5,17,0,7.27E-01
2019,8,5,17,30,3.59E-01
2019,8,5,18,0,1.18E-01
2019,8,5,18,30,4.31E-02
2019,8,5,19,0,0.00E+00
2019,8,5,19,30,0.00E+00
2019,8,5,20,0,0.00E+00
2019,8,5,20,30,0.00E+00
2019,8,5,21,0,0.00E+00
2019,8,5,21,30,0.00E+00
2019,8,5,22,0,0.00E+00
2019,8,5,22,30,0.00E+00
2019,8,5,23,0,0.00E+00
2019,8,5,23,30,0.00E+00
2019,8,6,0,0,0.00E+00
2019,8,6,0,30,0.00E+00
2019,8,6,1,0,0.00E+00
2019,8,6,1,30,0.00E+00
2019,8,6,2,0,0.00E+00
2019,8,6,2,30,0.00E+00
2019,8,6,3,0,0.00E+00
2019,8,6,3,30,0.00E+00
2019,8,6,4,0,0.00E+00
2019,8,6,4,30,0.00E+00
2019,8,6,5,0,0.00E+00
2019,8,6,5,30,4.61E-02
2019,8,6,6,0,1.33E-01
2019,8,6,6,30,3.91E-01
2019,8,6,7,0,7.58E-01
2019,8,6,7,30,1.14E+00
2019,8,6,8,0,1.47E+00
2019,8,6,8,30,1.78E+00
2019,8,6,9,0,2.02E+00
2019,8,6,9,30,2.28E+00
2019,8,6,10,0,2.48E+00
2019,8,6,10,30,2.65E+00
2019,8,6,11,0,2.77E+00
2019,8,6,11,30,2.84E+00
2019,8,6,12,0,2.86E+00
2019,8,6,12,30,2.85E+00
2019,8,6,13,0,2.79E+00
2019,8,6,13,30,2.68E+00
2019,8,6,14,0,2.52E+00
2019,8,6,14,30,2.32E+00
2019,8,6,15,0,2.08E+00
2019,8,6,15,30,1.79E+00
2019,8,6,16,0,1.45E+00
2019,8,6,16,30,1.09E+00
2019,8,6,17,0,7.02E-01
2019,8,6,17,30,3.51E-01
2019,8,6,18,0,1.13E-01
2019,8,6,18,30,3.67E-02
2019,8,6,19,0,0.00E+00
2019,8,6,19,30,0.00E+00
2019,8,6,20,0,0.00E+00
2019,8,6,20,30,0.00E+00
2019,8,6,21,0,0.00E+00
2019,8,6,21,30,0.00E+00
2019,8,6,22,0,0.00E+00
2019,8,6,22,30,0.00E+00
2019,8,6,23,0,0.00E+00
2019,8,6,23,30,0.00E+00
2019,8,7,0,0,0.00E+00
2019,8,7,0,30,0.00E+00
2019,8,7,1,0,0.00E+00
2019,8,7,1,30,0.00E+00
2019,8,7,2,0,0.00E+00
2019,8,7,2,30,0.00E+00
2019,8,7,3,0,0.00E+00
2019,8,7,3,30,0.00E+00
2019,8,7,4,0,0.00E+00
2019,8,7,4,30,0.00E+00
2019,8,7,5,0,0.00E+00
2019,8,7,5,30,4.70E-02
2019,8,7,6,0,1.31E-01
2019,8,7,6,30,3.78E-01
2019,8,7,7,0,6.71E-01
2019,8,7,7,30,1.13E+00
2019,8,7,8,0,1.24E+00
2019,8,7,8,30,1.45E+00
2019,8,7,9,0,1.78E+00
2019,8,7,9,30,2.18E+00
2019,8,7,10,0,2.18E+00
2019,8,7,10,30,2.53E+00
2019,8,7,11,0,2.67E+00
2019,8,7,11,30,2.20E+00
2019,8,7,12,0,2.91E+00
2019,8,7,12,30,2.63E+00
2019,8,7,13,0,2.82E+00
2019,8,7,13,30,2.75E+00
2019,8,7,14,0,2.25E+00
2019,8,7,14,30,2.28E+00
2019,8,7,15,0,2.08E+00
2019,8,7,15,30,1.76E+00
2019,8,7,16,0,1.37E+00
2019,8,7,16,30,1.08E+00
2019,8,7,17,0,7.02E-01
2019,8,7,17,30,3.55E-01
2019,8,7,18,0,1.28E-01
2019,8,7,18,30,3.78E-02
2019,8,7,19,0,0.00E+00
2019,8,7,19,30,0.00E+00
2019,8,7,20,0,0.00E+00
2019,8,7,20,30,0.00E+00
2019,8,7,21,0,0.00E+00
2019,8,7,21,30,0.00E+00
2019,8,7,22,0,0.00E+00
2019,8,7,22,30,0.00E+00
2019,8,7,23,0,0.00E+00
2019,8,7,23,30,0.00E+00
2019,8,8,0,0,0.00E+00
2019,8,8,0,30,0.00E+00
2019,8,8,1,0,0.00E+00
2019,8,8,1,30,0.00E+00
2019,8,8,2,0,0.00E+00
2019,8,8,2,30,0.00E+00
2019,8,8,3,0,0.00E+00
2019,8,8,3,30,0.00E+00
2019,8,8,4,0,0.00E+00
2019,8,8,4,30,0.00E+00
2019,8,8,5,0,0.00E+00
2019,8,8,5,30,4.41E-02
2019,8,8,6,0,1.35E-01
2019,8,8,6,30,3.96E-01
2019,8,8,7,0,7.62E-01
2019,8,8,7,30,1.16E+00
2019,8,8,8,0,1.54E+00
2019,8,8,8,30,1.88E+00
2019,8,8,9,0,2.17E+00
2019,8,8,9,30,2.44E+00
2019,8,8,10,0,2.65E+00
2019,8,8,10,30,2.82E+00
2019,8,8,11,0,2.93E+00
2019,8,8,11,30,3.01E+00
2019,8,8,12,0,3.04E+00
2019,8,8,12,30,3.01E+00
2019,8,8,13,0,2.95E+00
2019,8,8,13,30,2.82E+00
2019,8,8,14,0,2.66E+00
2019,8,8,14,30,2.44E+00
2019,8,8,15,0,2.18E+00
2019,8,8,15,30,1.86E+00
2019,8,8,16,0,1.51E+00
2019,8,8,16,30,1.13E+00
2019,8,8,17,0,7.30E-01
2019,8,8,17,30,3.58E-01
2019,8,8,18,0,1.14E-01
2019,8,8,18,30,3.51E-02
2019,8,8,19,0,0.00E+00
2019,8,8,19,30,0.00E+00
2019,8,8,20,0,0.00E+00
2019,8,8,20,30,0.00E+00
2019,8,8,21,0,0.00E+00
2019,8,8,21,30,0.00E+00
2019,8,8,22,0,0.00E+00
2019,8,8,22,30,0.00E+00
2019,8,8,23,0,0.00E+00
2019,8,8,23,30,0.00E+00
2019,8,9,0,0,0.00E+00
2019,8,9,0,30,0.00E+00
2019,8,9,1,0,0.00E+00
2019,8,9,1,30,0.00E+00
2019,8,9,2,0,0.00E+00
2019,8,9,2,30,0.00E+00
2019,8,9,3,0,0.00E+00
2019,8,9,3,30,0.00E+00
2019,8,9,4,0,0.00E+00
2019,8,9,4,30,0.00E+00
2019,8,9,5,0,0.00E+00
2019,8,9,5,30,4.44E-02
2019,8,9,6,0,1.41E-01
2019,8,9,6,30,4.04E-01
2019,8,9,7,0,7.79E-01
2019,8,9,7,30,1.18E+00
2019,8,9,8,0,1.57E+00
2019,8,9,8,30,1.91E+00
2019,8,9,9,0,2.21E+00
2019,8,9,9,30,2.47E+00
2019,8,9,10,0,2.68E+00
2019,8,9,10,30,2.84E+00
2019,8,9,11,0,2.97E+00
2019,8,9,11,30,3.04E+00
2019,8,9,12,0,3.06E+00
2019,8,9,12,30,3.04E+00
2019,8,9,13,0,2.97E+00
2019,8,9,13,30,2.85E+00
2019,8,9,14,0,2.68E+00
2019,8,9,14,30,2.47E+00
2019,8,9,15,0,2.20E+00
2019,8,9,15,30,1.89E+00
2019,8,9,16,0,1.54E+00
2019,8,9,16,30,1.15E+00
2019,8,9,17,0,7.36E-01
2019,8,9,17,30,3.59E-01
2019,8,9,18,0,1.09E-01
2019,8,9,18,30,3.24E-02
2019,8,9,19,0,0.00E+00
2019,8,9,19,30,0.00E+00
2019,8,9,20,0,0.00E+00
2019,8,9,20,30,0.00E+00
2019,8,9,21,0,0.00E+00
2019,8,9,21,30,0.00E+00
2019,8,9,22,0,0.00E+00
2019,8,9,22,30,0.00E+00
2019,8,9,23,0,0.00E+00
2019,8,9,23,30,0.00E+00
2019,8,10,0,0,0.00E+00
2019,8,10,0,30,0.00E+00
2019,8,10,1,0,0.00E+00
2019,8,10,1,30,0.00E+00
2019,8,10,2,0,0.00E+00
2019,8,10,2,30,0.00E+00
2019,8,10,3,0,0.00E+00
2019,8,10,3,30,0.00E+00
2019,8,10,4,0,0.00E+00
2019,8,10,4,30,0.00E+00
2019,8,10,5,0,0.00E+00
2019,8,10,5,30,4.19E-02
2019,8,10,6,0,1.33E-01
2019,8,10,6,30,3.96E-01
2019,8,10,7,0,7.66E-01
2019,8,10,7,30,1.17E+00
2019,8,10,8,0,1.54E+00
2019,8,10,8,30,1.89E+00
2019,8,10,9,0,2.18E+00
2019,8,10,9,30,2.44E+00
2019,8,10,10,0,2.65E+00
2019,8,10,10,30,2.82E+00
2019,8,10,11,0,2.94E+00
2019,8,10,11,30,3.01E+00
2019,8,10,12,0,3.03E+00
2019,8,10,12,30,3.02E+00
2019,8,10,13,0,2.95E+00
2019,8,10,13,30,2.84E+00
2019,8,10,14,0,2.67E+00
2019,8,10,14,30,2.46E+00
2019,8,10,15,0,2.19E+00
2019,8,10,15,30,1.87E+00
2019,8,10,16,0,1.52E+00
2019,8,10,16,30,1.13E+00
2019,8,10,17,0,7.25E-01
2019,8,10,17,30,3.49E-01
2019,8,10,18,0,1.08E-01
2019,8,10,18,30,3.70E-02
2019,8,10,19,0,0.00E+00
2019,8,10,19,30,0.00E+00
2019,8,10,20,0,0.00E+00
2019,8,10,20,30,0.00E+00
2019,8,10,21,0,0.00E+00
2019,8,10,21,30,0.00E+00
2019,8,10,22,0,0.00E+00
2019,8,10,22,30,0.00E+00
2019,8,10,23,0,0.00E+00
2019,8,10,23,30,0.00E+00
2019,8,11,0,0,0.00E+00
2019,8,11,0,30,0.00E+00
2019,8,11,1,0,0.00E+00
2019,8,11,1,30,0.00E+00
2019,8,11,2,0,0.00E+00
2019,8,11,2,30,0.00E+00
2019,8,11,3,0,0.00E+00
2019,8,11,3,30,0.00E+00
2019,8,11,4,0,0.00E+00
2019,8,11,4,30,0.00E+00
2019,8,11,5,0,0.00E+00
2019,8,11,5,30,4.24E-02
2019,8,11,6,0,1.27E-01
2019,8,11,6,30,3.94E-01
2019,8,11,7,0,7.64E-01
2019,8,11,7,30,1.16E+00
2019,8,11,8,0,1.52E+00
2019,8,11,8,30,1.86E+00
2019,8,11,9,0,2.16E+00
2019,8,11,9,30,2.42E+00
2019,8,11,10,0,2.64E+00
2019,8,11,10,30,2.81E+00
2019,8,11,11,0,2.93E+00
2019,8,11,11,30,3.01E+00
2019,8,11,12,0,3.04E+00
2019,8,11,12,30,3.02E+00
2019,8,11,13,0,2.95E+00
2019,8,11,13,30,2.83E+00
2019,8,11,14,0,2.65E+00
2019,8,11,14,30,2.44E+00
2019,8,11,15,0,2.18E+00
2019,8,11,15,30,1.86E+00
2019,8,11,16,0,1.51E+00
2019,8,11,16,30,1.12E+00
2019,8,11,17,0,7.13E-01
2019,8,11,17,30,3.53E-01
2019,8,11,18,0,1.12E-01
2019,8,11,18,30,3.35E-02
2019,8,11,19,0,0.00E+00
2019,8,11,19,30,0.00E+00
2019,8,11,20,0,0.00E+00
2019,8,11,20,30,0.00E+00
2019,8,11,21,0,0.00E+00
2019,8,11,21,30,0.00E+00
2019,8,11,22,0,0.00E+00
2019,8,11,22,30,0.00E+00
2019,8,11,23,0,0.00E+00
2019,8,11,23,30,0.00E+00
2019,8,12,0,0,0.00E+00
2019,8,12,0,30,0.00E+00
2019,8,12,1,0,0.00E+00
2019,8,12,1,30,0.00E+00
2019,8,12,2,0,0.00E+00
2019,8,12,2,30,0.00E+00
2019,8,12,3,0,0.00E+00
2019,8,12,3,30,0.00E+00
2019,8,12,4,0,0.00E+00
2019,8,12,4,30,0.00E+00
2019,8,12,5,0,0.00E+00
2019,8,12,5,30,3.93E-02
2019,8,12,6,0,1.24E-01
2019,8,12,6,30,3.77E-01
2019,8,12,7,0,6.63E-01
2019,8,12,7,30,1.18E+00
2019,8,12,8,0,1.53E+00
2019,8,12,8,30,1.87E+00
2019,8,12,9,0,2.18E+00
2019,8,12,9,30,2.43E+00
2019,8,12,10,0,2.64E+00
2019,8,12,10,30,2.81E+00
2019,8,12,11,0,2.94E+00
2019,8,12,11,30,3.01E+00
2019,8,12,12,0,3.04E+00
2019,8,12,12,30,3.02E+00
2019,8,12,13,0,2.95E+00
2019,8,12,13,30,2.83E+00
2019,8,12,14,0,2.66E+00
2019,8,12,14,30,2.44E+00
2019,8,12,15,0,2.18E+00
2019,8,12,15,30,1.86E+00
2019,8,12,16,0,1.51E+00
2019,8,12,16,30,1.12E+00
2019,8,12,17,0,7.09E-01
2019,8,12,17,30,3.41E-01
2019,8,12,18,0,1.05E-01
2019,8,12,18,30,3.34E-02
2019,8,12,19,0,0.00E+00
2019,8,12,19,30,0.00E+00
2019,8,12,20,0,0.00E+00
2019,8,12,20,30,0.00E+00
2019,8,12,21,0,0.00E+00
2019,8,12,21,30,0.00E+00
2019,8,12,22,0,0.00E+00
2019,8,12,22,30,0.00E+00
2019,8,12,23,0,0.00E+00
2019,8,12,23,30,0.00E+00
2019,8,13,0,0,0.00E+00
2019,8,13,0,30,0.00E+00
2019,8,13,1,0,0.00E+00
2019,8,13,1,30,0.00E+00
2019,8,13,2,0,0.00E+00
2019,8,13,2,30,0.00E+00
2019,8,13,3,0,0.00E+00
2019,8,13,3,30,0.00E+00
2019,8,13,4,0,0.00E+00
2019,8,13,4,30,0.00E+00
2019,8,13,5,0,0.00E+00
2019,8,13,5,30,2.73E-02
2019,8,13,6,0,1.27E-01
2019,8,13,6,30,3.96E-01
2019,8,13,7,0,7.77E-01
2019,8,13,7,30,1.18E+00
2019,8,13,8,0,1.55E+00
2019,8,13,8,30,1.89E+00
2019,8,13,9,0,2.19E+00
2019,8,13,9,30,2.45E+00
2019,8,13,10,0,2.66E+00
2019,8,13,10,30,2.82E+00
2019,8,13,11,0,2.93E+00
2019,8,13,11,30,3.00E+00
2019,8,13,12,0,3.02E+00
2019,8,13,12,30,2.99E+00
2019,8,13,13,0,2.91E+00
2019,8,13,13,30,2.80E+00
2019,8,13,14,0,2.63E+00
2019,8,13,14,30,2.42E+00
2019,8,13,15,0,2.15E+00
2019,8,13,15,30,1.84E+00
2019,8,13,16,0,1.50E+00
2019,8,13,16,30,1.11E+00
2019,8,13,17,0,7.03E-01
2019,8,13,17,30,3.35E-01
2019,8,13,18,0,9.18E-02
2019,8,13,18,30,2.96E-02
2019,8,13,19,0,0.00E+00
2019,8,13,19,30,0.00E+00
2019,8,13,20,0,0.00E+00
2019,8,13,20,30,0.00E+00
2019,8,13,21,0,0.00E+00
2019,8,13,21,30,0.00E+00
2019,8,13,22,0,0.00E+00
2019,8,13,22,30,0.00E+00
2019,8,13,23,0,0.00E+00
2019,8,13,23,30,0.00E+00
2019,8,14,0,0,0.00E+00
2019,8,14,0,30,0.00E+00
2019,8,14,1,0,0.00E+00
2019,8,14,1,30,0.00E+00
2019,8,14,2,0,0.00E+00
2019,8,14,2,30,0.00E+00
2019,8,14,3,0,0.00E+00
2019,8,14,3,30,0.00E+00
2019,8,14,4,0,0.00E+00
2019,8,14,4,30,0.00E+00
2019,8,14,5,0,0.00E+00
2019,8,14,5,30,2.86E-02
2019,8,14,6,0,1.15E-01
2019,8,14,6,30,3.97E-01
2019,8,14,7,0,7.77E-01
2019,8,14,7,30,1.17E+00
2019,8,14,8,0,1.54E+00
2019,8,14,8,30,1.88E+00
2019,8,14,9,0,2.17E+00
2019,8,14,9,30,2.42E+00
2019,8,14,10,0,2.63E+00
2019,8,14,10,30,2.79E+00
2019,8,14,11,0,2.90E+00
2019,8,14,11,30,2.97E+00
2019,8,14,12,0,3.00E+00
2019,8,14,12,30,2.97E+00
2019,8,14,13,0,2.91E+00
2019,8,14,13,30,2.80E+00
2019,8,14,14,0,2.63E+00
2019,8,14,14,30,2.41E+00
2019,8,14,15,0,2.16E+00
2019,8,14,15,30,1.85E+00
2019,8,14,16,0,1.50E+00
2019,8,14,16,30,1.11E+00
2019,8,14,17,0,7.06E-01
2019,8,14,17,30,3.37E-01
2019,8,14,18,0,8.80E-02
2019,8,14,18,30,2.61E-02
2019,8,14,19,0,0.00E+00
2019,8,14,19,30,0.00E+00
2019,8,14,20,0,0.00E+00
2019,8,14,20,30,0.00E+00
2019,8,14,21,0,0.00E+00
2019,8,14,21,30,0.00E+00
2019,8,14,22,0,0.00E+00
2019,8,14,22,30,0.00E+00
2019,8,14,23,0,0.00E+00
2019,8,14,23,30,0.00E+00
2019,8,15,0,0,0.00E+00
2019,8,15,0,30,0.00E+00
2019,8,15,1,0,0.00E+00
2019,8,15,1,30,0.00E+00
2019,8,15,2,0,0.00E+00
2019,8,15,2,30,0.00E+00
2019,8,15,3,0,0.00E+00
2019,8,15,3,30,0.00E+00
2019,8,15,4,0,0.00E+00
2019,8,15,4,30,0.00E+00
2019,8,15,5,0,0.00E+00
2019,8,15,5,30,3.27E-02
2019,8,15,6,0,1.19E-01
2019,8,15,6,30,3.97E-01
2019,8,15,7,0,7.85E-01
2019,8,15,7,30,1.19E+00
2019,8,15,8,0,1.57E+00
2019,8,15,8,30,1.91E+00
2019,8,15,9,0,2.21E+00
2019,8,15,9,30,2.46E+00
2019,8,15,10,0,2.67E+00
2019,8,15,10,30,2.82E+00
2019,8,15,11,0,2.94E+00
2019,8,15,11,30,3.01E+00
2019,8,15,12,0,3.04E+00
2019,8,15,12,30,3.02E+00
2019,8,15,13,0,2.96E+00
2019,8,15,13,30,2.84E+00
2019,8,15,14,0,2.67E+00
2019,8,15,14,30,2.45E+00
2019,8,15,15,0,2.18E+00
2019,8,15,15,30,1.87E+00
2019,8,15,16,0,1.52E+00
2019,8,15,16,30,1.12E+00
2019,8,15,17,0,7.06E-01
2019,8,15,17,30,3.28E-01
2019,8,15,18,0,9.00E-02
2019,8,15,18,30,2.63E-02
2019,8,15,19,0,0.00E+00
2019,8,15,19,30,0.00E+00
2019,8,15,20,0,0.00E+00
2019,8,15,20,30,0.00E+00
2019,8,15,21,0,0.00E+00
2019,8,15,21,30,0.00E+00
2019,8,15,22,0,0.00E+00
2019,8,15,22,30,0.00E+00
2019,8,15,23,0,0.00E+00
2019,8,15,23,30,0.00E+00
2019,8,16,0,0,0.00E+00
2019,8,16,0,30,0.00E+00
2019,8,16,1,0,0.00E+00
2019,8,16,1,30,0.00E+00
2019,8,16,2,0,0.00E+00
2019,8,16,2,30,0.00E+00
2019,8,16,3,0,0.00E+00
2019,8,16,3,30,0.00E+00
2019,8,16,4,0,0.00E+00
2019,8,16,4,30,0.00E+00
2019,8,16,5,0,0.00E+00
2019,8,16,5,30,2.39E-02
2019,8,16,6,0,1.16E-01
2019,8,16,6,30,3.77E-01
2019,8,16,7,0,7.78E-01
2019,8,16,7,30,1.18E+00
2019,8,16,8,0,1.56E+00
2019,8,16,8,30,1.91E+00
2019,8,16,9,0,2.20E+00
2019,8,16,9,30,2.46E+00
2019,8,16,10,0,2.67E+00
2019,8,16,10,30,2.83E+00
2019,8,16,11,0,2.95E+00
2019,8,16,11,30,3.02E+00
2019,8,16,12,0,3.04E+00
2019,8,16,12,30,3.01E+00
2019,8,16,13,0,2.95E+00
2019,8,16,13,30,2.82E+00
2019,8,16,14,0,2.66E+00
2019,8,16,14,30,2.44E+00
2019,8,16,15,0,2.18E+00
2019,8,16,15,30,1.86E+00
2019,8,16,16,0,1.51E+00
2019,8,16,16,30,1.11E+00
2019,8,16,17,0,7.02E-01
2019,8,16,17,30,3.27E-01
2019,8,16,18,0,9.39E-02
2019,8,16,18,30,2.05E-02
2019,8,16,19,0,0.00E+00
2019,8,16,19,30,0.00E+00
2019,8,16,20,0,0.00E+00
2019,8,16,20,30,0.00E+00
2019,8,16,21,0,0.00E+00
2019,8,16,21,30,0.00E+00
2019,8,16,22,0,0.00E+00
2019,8,16,22,30,0.00E+00
2019,8,16,23,0,0.00E+00
2019,8,16,23,30,0.00E+00
2019,8,17,0,0,0.00E+00
2019,8,17,0,30,0.00E+00
2019,8,17,1,0,0.00E+00
2019,8,17,1,30,0.00E+00
2019,8,17,2,0,0.00E+00
2019,8,17,2,30,0.00E+00
2019,8,17,3,0,0.00E+00
2019,8,17,3,30,0.00E+00
2019,8,17,4,0,0.00E+00
2019,8,17,4,30,0.00E+00
2019,8,17,5,0,0.00E+00
2019,8,17,5,30,2.14E-02
2019,8,17,6,0,1.19E-01
2019,8,17,6,30,3.97E-01
2019,8,17,7,0,4.53E-01
2019,8,17,7,30,5.33E-01
2019,8,17,8,0,8.65E-01
2019,8,17,8,30,1.60E+00
2019,8,17,9,0,2.28E+00
2019,8,17,9,30,2.49E+00
2019,8,17,10,0,2.77E+00
2019,8,17,10,30,2.94E+00
2019,8,17,11,0,3.05E+00
2019,8,17,11,30,3.12E+00
2019,8,17,12,0,3.14E+00
2019,8,17,12,30,3.11E+00
2019,8,17,13,0,3.03E+00
2019,8,17,13,30,2.90E+00
